"state","lga","code_case_management","code_smc","code_pmc","code_iptp","code_vaccine","code_vaccine_priority","code_vaccine_1","code_vaccine_1_priority","code_vaccine_2","code_vaccine_3","code_vaccine_4","code_vaccine_5","code_urban_nets","code_nets","code_irs","code_lsm","code_intervention_counts","code_intervention_mix","itn_campaign_eligable","itn_routine_eligable","smc_eligable","pmc_eligable"
"Rivers","Emohua","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Etche","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Gokana","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Ikwerre","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Khana","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Obia/Akpor","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Ogba/Egbema/Ndoni","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Ogu/Bolo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Okrika","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Omumma","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Opobo/Nkoro","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Oyigbo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Port-Harcourt","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Rivers","Tai","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ado Ekiti","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Aiyekire (Gboyin)","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Efon-Alayee","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ekiti East","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ekiti South West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ekiti West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Emure","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Idosi-Osi","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ijero","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ikere","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ikole","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ilejemeje","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Irepodun/Ifelodun","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Ise/Orun","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Moba","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ekiti","Oye","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Lagos","Agege","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Ajeromi-Ifelodun","X",NA,NA,"X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,5,"CM+IPTp+LLIN-Urban",0,1,0,0
"Lagos","Alimosho","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Amuwo-Odofin","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Apapa","X",NA,NA,"X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,5,"CM+IPTp+LLIN-Urban",0,1,0,0
"Lagos","Badagry","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Lagos","Epe","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Lagos","Eti-Osa","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Ibeju/Lekki","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Lagos","Ifako-Ijaye","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Ikeja","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Ikorodu","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Lagos","Kosofe","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Lagos Island","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Lagos Mainland","X",NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,4,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Mushin","X",NA,NA,"X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,5,"CM+IPTp+LLIN-Urban",0,1,0,0
"Lagos","Ojo","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Oshodi-Isolo","X",NA,NA,"X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,5,"CM+IPTp+LLIN-Urban",0,1,0,0
"Lagos","Shomolu","X",NA,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,NA,4,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Lagos","Surulere1","X",NA,NA,"X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,5,"CM+IPTp+LLIN-Urban",0,1,0,0
"Ogun","Abeokuta North","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Ogun","Abeokuta South","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Ogun","Ado-Odo/Ota","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ewekoro","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ifo","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ijebu East","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ijebu North","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ijebu North East","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ijebu ode","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ikenne","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Imeko-Afon","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ipokia","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Obafemi-Owode","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Odeda","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Odogbolu","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Ogun waterside","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Remo North","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Shagamu","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Yewa North","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ogun","Yewa South","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Akoko North East","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Akoko North West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Akoko South East","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Akoko South West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Akure North","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Akure South","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Ese-Odo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Idanre","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Ifedore","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Ilaje","X",NA,"X","X","X",NA,"X",NA,NA,NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Ile-Oluji-Okeigbo","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Irele","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Odigbo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Okitipupa","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Ondo East","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Ondo West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Ose","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Ondo","Owo","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Aiyedade","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Aiyedire","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Atakumosa East","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Atakumosa West","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Boluwaduro","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Boripe","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ede North","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Osun","Ede South","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Osun","Egbedore","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Osun","Ejigbo","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ife Central","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ife East","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ife North","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Osun","Ife South","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ifedayo","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ifelodun2","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Osun","Ila","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ilesha East","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ilesha West","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Irepodun2","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Osun","Irewole","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Isokan","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Iwo","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Obokun","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Odo-Otin","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Ola-oluwa","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Olorunda","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Osun","Oriade","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Osun","Orolu","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Osun","Osogbo","X",NA,"X","X","X",NA,NA,NA,NA,NA,NA,"X","X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Oyo","Afijio","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Akinyele","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Atiba","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Atigbo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Egbeda","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Ibadan Central (Ibadan North East)","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Oyo","Ibadan North","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Oyo","Ibadan North West","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Oyo","Ibadan South East","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Oyo","Ibadan South West","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Oyo","Ibarapa Central","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Ibarapa East","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Ibarapa North","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Ido","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Irepo","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",0,1,0,1
"Oyo","Iseyin","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Itesiwaju","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Iwajowa","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Kajola","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Lagelu","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Ogbomosho North","X","X",NA,"X","X",NA,NA,NA,NA,NA,"X",NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+SMC",0,1,1,0
"Oyo","Ogbomosho South","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,NA,6,"CM+IPTp+LLIN-Urban+PMC",0,1,0,1
"Oyo","Ogo Oluwa","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Olorunsogo","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",0,1,1,0
"Oyo","Oluyole","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Ona-Ara","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Orelope","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Ori Ire","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Oyo East","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Oyo West","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",0,1,0,1
"Oyo","Saki East","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",0,1,1,0
"Oyo","Saki West","X","X",NA,"X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+SMC",0,1,1,0
"Oyo","Surulere2","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN",0,1,0,1
