"state","lga","itn_campaign_net_quantity","itn_campaign_bale_quantity","itn_routine_net_quantity","intervention","total_cost","target_value","target"
"Rivers","Akuku Toru",168160.994900619,3363.21989801238,14813.4212176983,"vacc",237442990.099957,9748.59056152649,"Population"
"Rivers","Akuku Toru",168160.994900619,3363.21989801238,14813.4212176983,"cm_public",145686342.866018,304643.455047703,"Population"
"Rivers","Akuku Toru",168160.994900619,3363.21989801238,14813.4212176983,"itn_campaign",1314023467.03303,304643.455047703,"Population"
"Rivers","Akuku Toru",168160.994900619,3363.21989801238,14813.4212176983,"itn_routine",111174133.701977,51484.7439030618,"Population"
"Rivers","Akuku Toru",168160.994900619,3363.21989801238,14813.4212176983,"smc",147531143.39024,34439.9425931428,"Population"
"Rivers","Akuku Toru",168160.994900619,3363.21989801238,14813.4212176983,"pmc",127511564.544766,24371.4764038162,"Population"
"Rivers","Akuku Toru",168160.994900619,3363.21989801238,14813.4212176983,"iptp",16177007.9405239,15232.1727523851,"Population"
"Rivers","Akuku Toru",168160.994900619,3363.21989801238,14813.4212176983,"cm_private",NA,304643.455047703,"Population"
"Rivers","Andoni",227471.348470993,4549.42696941987,20038.1122973855,"vacc",321189091.292794,13186.9167522026,"Population"
"Rivers","Andoni",227471.348470993,4549.42696941987,20038.1122973855,"cm_public",197069890.583875,412091.148506332,"Population"
"Rivers","Andoni",227471.348470993,4549.42696941987,20038.1122973855,"itn_campaign",1777479314.66022,412091.148506332,"Population"
"Rivers","Andoni",227471.348470993,4549.42696941987,20038.1122973855,"itn_routine",150385231.267386,69643.4040975701,"Population"
"Rivers","Andoni",227471.348470993,4549.42696941987,20038.1122973855,"smc",199565351.931216,46586.9043386408,"Population"
"Rivers","Andoni",227471.348470993,4549.42696941987,20038.1122973855,"pmc",172484871.11881,32967.2918805065,"Population"
"Rivers","Andoni",227471.348470993,4549.42696941987,20038.1122973855,"iptp",21882635.8195114,20604.5574253166,"Population"
"Rivers","Andoni",227471.348470993,4549.42696941987,20038.1122973855,"cm_private",NA,412091.148506332,"Population"
"Rivers","Asari Toru",229415.967339046,4588.31934678092,20209.4151516375,"vacc",323934889.264006,13299.6497504467,"Population"
"Rivers","Asari Toru",229415.967339046,4588.31934678092,20209.4151516375,"cm_public",198754611.89111,415614.054701461,"Population"
"Rivers","Asari Toru",229415.967339046,4588.31934678092,20209.4151516375,"itn_campaign",1792674722.06469,415614.054701461,"Population"
"Rivers","Asari Toru",229415.967339046,4588.31934678092,20209.4151516375,"itn_routine",151670852.336433,70238.7752445469,"Population"
"Rivers","Asari Toru",229415.967339046,4588.31934678092,20209.4151516375,"smc",201271406.567914,46985.1688840002,"Population"
"Rivers","Asari Toru",229415.967339046,4588.31934678092,20209.4151516375,"pmc",173959418.735844,33249.1243761169,"Population"
"Rivers","Asari Toru",229415.967339046,4588.31934678092,20209.4151516375,"iptp",22069707.2321678,20780.702735073,"Population"
"Rivers","Asari Toru",229415.967339046,4588.31934678092,20209.4151516375,"cm_private",NA,415614.054701461,"Population"
"Rivers","Bonny",224401.501938013,4488.03003876026,19767.687340673,"vacc",316854474.098304,13008.9523142874,"Population"
"Rivers","Bonny",224401.501938013,4488.03003876026,19767.687340673,"cm_public",194410327.854634,406529.759821483,"Population"
"Rivers","Bonny",224401.501938013,4488.03003876026,19767.687340673,"itn_campaign",1753491288.26379,406529.759821483,"Population"
"Rivers","Bonny",224401.501938013,4488.03003876026,19767.687340673,"itn_routine",148355702.784257,68703.5294098305,"Population"
"Rivers","Bonny",224401.501938013,4488.03003876026,19767.687340673,"smc",196872111.62712,45958.1893478186,"Population"
"Rivers","Bonny",224401.501938013,4488.03003876026,19767.687340673,"pmc",170157096.27088,32522.3807857186,"Population"
"Rivers","Bonny",224401.501938013,4488.03003876026,19767.687340673,"iptp",21587318.0392523,20326.4879910741,"Population"
"Rivers","Bonny",224401.501938013,4488.03003876026,19767.687340673,"cm_private",NA,406529.759821483,"Population"
"Rivers","Degema",260396.261490305,5207.92522980611,22938.4912193786,"vacc",367679002.943868,15095.6322452861,"Population"
"Rivers","Degema",260396.261490305,5207.92522980611,22938.4912193786,"cm_public",225594401.691818,471738.507665191,"Population"
"Rivers","Degema",260396.261490305,5207.92522980611,22938.4912193786,"itn_campaign",2034757218.98616,471738.507665191,"Population"
"Rivers","Degema",260396.261490305,5207.92522980611,22938.4912193786,"itn_routine",172152459.061788,79723.8077954173,"Population"
"Rivers","Degema",260396.261490305,5207.92522980611,22938.4912193786,"smc",228451063.904043,53330.0382915498,"Population"
"Rivers","Degema",260396.261490305,5207.92522980611,22938.4912193786,"pmc",197450869.768342,37739.0806132153,"Population"
"Rivers","Degema",260396.261490305,5207.92522980611,22938.4912193786,"iptp",25049996.8336945,23586.9253832596,"Population"
"Rivers","Degema",260396.261490305,5207.92522980611,22938.4912193786,"cm_private",NA,471738.507665191,"Population"
"Rivers","Eleme",198526.484696922,3970.52969393845,17488.3387340951,"vacc",280319001.254298,11508.9317595512,"Population"
"Rivers","Eleme",198526.484696922,3970.52969393845,17488.3387340951,"cm_public",171993496.676408,359654.117485974,"Population"
"Rivers","Eleme",198526.484696922,3970.52969393845,17488.3387340951,"itn_campaign",1551301833.54052,359654.117485974,"Population"
"Rivers","Eleme",198526.484696922,3970.52969393845,17488.3387340951,"itn_routine",131249282.665834,60781.5458551295,"Population"
"Rivers","Eleme",198526.484696922,3970.52969393845,17488.3387340951,"smc",174171420.06023,40658.8979817893,"Population"
"Rivers","Eleme",198526.484696922,3970.52969393845,17488.3387340951,"pmc",150536827.414929,28772.3293988779,"Population"
"Rivers","Eleme",198526.484696922,3970.52969393845,17488.3387340951,"iptp",19098153.6547427,17982.7058742987,"Population"
"Rivers","Eleme",198526.484696922,3970.52969393845,17488.3387340951,"cm_private",NA,359654.117485974,"Population"
"Rivers","Emohua",209865.397613537,4197.30795227075,18487.1916088886,"vacc",296329523.724121,12166.2686140471,"Population"
"Rivers","Emohua",209865.397613537,4197.30795227075,18487.1916088886,"cm_public",181816968.260138,380195.894188972,"Population"
"Rivers","Emohua",209865.397613537,4197.30795227075,18487.1916088886,"itn_campaign",1639905006.18399,380195.894188972,"Population"
"Rivers","Emohua",209865.397613537,4197.30795227075,18487.1916088886,"itn_routine",138745633.537045,64253.1061179363,"Population"
"Rivers","Emohua",209865.397613537,4197.30795227075,18487.1916088886,"smc",184119284.536051,42981.1458380633,"Population"
"Rivers","Emohua",209865.397613537,4197.30795227075,18487.1916088886,"pmc",159134793.471736,30415.6715351178,"Population"
"Rivers","Emohua",209865.397613537,4197.30795227075,18487.1916088886,"iptp",20188951.6985899,19009.7947094486,"Population"
"Rivers","Emohua",209865.397613537,4197.30795227075,18487.1916088886,"cm_private",NA,380195.894188972,"Population"
"Rivers","Etche",260888.94002263,5217.7788004526,22981.8916204559,"vacc",368374664.050906,15124.1936919695,"Population"
"Rivers","Etche",260888.94002263,5217.7788004526,22981.8916204559,"cm_public",226021233.92854,472631.052874048,"Population"
"Rivers","Etche",260888.94002263,5217.7788004526,22981.8916204559,"itn_campaign",2038607048.45203,472631.052874048,"Population"
"Rivers","Etche",260888.94002263,5217.7788004526,22981.8916204559,"itn_routine",172478177.335857,79874.6479357142,"Population"
"Rivers","Etche",260888.94002263,5217.7788004526,22981.8916204559,"smc",228883301.042272,53430.9405274111,"Population"
"Rivers","Etche",260888.94002263,5217.7788004526,22981.8916204559,"pmc",197824453.490962,37810.4842299239,"Population"
