"state","lga","code_case_management","code_smc","code_pmc","code_iptp","code_vaccine_all","code_vaccine_limited","code_irs","code_lsm","code_itn_type","code_itn_urban","itn_combined","intervention_summary"
"Kano","Doguwa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Fagge","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kano","Gabasawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Garko","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Garum Mallam","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Gaya","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Gezawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Gwale","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kano","Gwarzo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Kabo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Kano Municipal","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kano","Karaye","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Kibiya","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Kiru","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Kumbotso","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kano","Kunchi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Kura","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Madobi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Makoda","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Minjibir","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Nasarawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kano","Rano","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Rimin Gado","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Rogo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Shanono","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Sumaila","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Takai","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Tarauni","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Kano","Tofa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Tsanyawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Tudun Wada","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Ungogo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Warawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kano","Wudil","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Bakori","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Batagarawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Batsari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Baure","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Bindawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Charanchi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Dandume","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Danja","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Dan Musa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Daura","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Dutsi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Dutsin Ma","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Faskari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Funtua","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Ingawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Jibia","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Kafur","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Kaita","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Kankara","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Kankia","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Katsina","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Kurfi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Kusada","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Mai'adua","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Malumfashi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Mani","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Mashi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Matazu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Musawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Rimi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Sabuwa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Safana","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Sandamu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Katsina","Zango","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Aleiro","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Arewa Dandi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Argungu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Augie","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Bagudo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Birnin Kebbi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Bunza","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Dandi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Fakai","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Gwandu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Jega","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Kalgo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Koko/Besse","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Maiyama","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Ngaski","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Sakaba","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Shanga","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Suru","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Wasagu/Danko","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Yauri","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Kebbi","Zuru","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Binji","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Bodinga","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Dange Shuni","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Gada","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Goronyo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Gudu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Gwadabawa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Illela","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Isa","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Kebbe","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Kware","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Rabah","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Sabon Birni","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Shagari","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Silame","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Sokoto North","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Sokoto","Sokoto South","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign","Urban","ITN Campaign-Urban","CM + IPTp + ITN Campaign-Urban + SMC + Vaccine + LSM"
"Sokoto","Tambuwal","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Tangaza","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Tureta","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Wamako","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Wurno","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Sokoto","Yabo","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + SMC + Vaccine + LSM"
"Zamfara","Anka","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Bakura","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Birnin Magaji","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Bukkuyum","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Bungudu","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Gummi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Gusau","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Kaura Namoda","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Maradun","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Maru","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Shinkafi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Talata Mafara","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Tsafe","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Zamfara","Zurmi","CM","SMC",NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + SMC + Vaccine + LSM"
"Abia","Aba North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Abia","Aba South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine","Urban","ITN Routine-Urban","CM + IPTp + ITN Routine-Urban + PMC + Vaccine + LSM"
"Abia","Arochukwu","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Bende","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Ikwuano","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Isiala Ngwa North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Isiala Ngwa South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Isuikwato","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Obi Nwa","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Ohafia","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Osisioma Ngwa","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Ugwunagbo","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Ukwa East","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Ukwa West","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Umuahia North","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Umuahia South","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Abia","Umu Nneochi","CM",NA,"PMC","IPTp","Vaccine",NA,NA,"LSM","ITN Routine",NA,"ITN Routine","CM + IPTp + ITN Routine + PMC + Vaccine + LSM"
"Anambra","Aguata","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
"Anambra","Anambra East","CM",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","ITN Campaign",NA,"ITN Campaign","CM + IPTp + ITN Campaign + Vaccine + LSM"
