"state","lga","pop_2025_projected","pop_number_children_u5","pop_number_pw","admin_number_states","admin_number_lgas","admin_number_wards","currency","full_cost","cost_per_person"
"Delta","Ndokwa West",273951.687874296,34791.8643600355,13697.5843937148,NA,1,10,"Naira",1956019294.41852,7140.01548811792
"Delta","Ndokwa West",273951.687874296,34791.8643600355,13697.5843937148,NA,1,10,"USD",1222512.05901157,4.46250968007368
"Delta","Okpe",234461.478294698,29776.6077434267,11723.0739147349,NA,1,10,"Naira",1677255552.19261,7153.65084444466
"Delta","Okpe",234461.478294698,29776.6077434267,11723.0739147349,NA,1,10,"USD",1048284.72012038,4.47103177777791
"Delta","Oshimili North",216460.253563556,27490.4522025717,10823.0126781778,NA,1,10,"Naira",1548368800.58477,7153.13215749396
"Delta","Oshimili North",216460.253563556,27490.4522025717,10823.0126781778,NA,1,10,"USD",967730.500365482,4.47070759843373
"Delta","Oshimili South",273966.296293635,34793.7196292917,13698.3148146818,NA,1,11,"Naira",1955819333.22185,7138.90489334359
"Delta","Oshimili South",273966.296293635,34793.7196292917,13698.3148146818,NA,1,11,"USD",1222387.08326366,4.46181555833976
"Delta","Patani",123059.498463823,15628.5563049056,6152.97492319117,NA,1,10,"Naira",894091697.328819,7265.52365717356
"Delta","Patani",123059.498463823,15628.5563049056,6152.97492319117,NA,1,10,"USD",558807.310830512,4.54095228573347
"Delta","Sapele",318231.632944843,40415.417383995,15911.5816472421,NA,1,11,"Naira",2269109059.48535,7130.36928003521
"Delta","Sapele",318231.632944843,40415.417383995,15911.5816472421,NA,1,11,"USD",1418193.16217834,4.456480800022
"Delta","Udu",260175.948437114,33042.3454515135,13008.7974218557,NA,1,10,"Naira",1859298440.57702,7146.3117622743
"Delta","Udu",260175.948437114,33042.3454515135,13008.7974218557,NA,1,10,"USD",1162061.52536064,4.46644485142145
"Delta","Ughelli North",585591.271592173,74370.091492206,29279.5635796087,NA,1,11,"Naira",4151264686.24429,7089.01393792526
"Delta","Ughelli North",585591.271592173,74370.091492206,29279.5635796087,NA,1,11,"USD",2594540.42890268,4.43063371120328
"Delta","Ughelli South",388288.133939999,49312.5930103799,19414.406697,NA,1,11,"Naira",2765979487.84552,7123.52309038869
"Delta","Ughelli South",388288.133939999,49312.5930103799,19414.406697,NA,1,11,"USD",1728737.17990345,4.45220193149293
"Delta","Ukwuani",217362.323457773,27605.0150791371,10868.1161728886,NA,1,10,"Naira",1558200000.15287,7168.67567186998
"Delta","Ukwuani",217362.323457773,27605.0150791371,10868.1161728886,NA,1,10,"USD",973875.000095541,4.48042229491872
"Delta","Uvwie",344627.220638965,43767.6570211485,17231.3610319482,NA,1,10,"Naira",2451239991.17056,7112.7288976935
"Delta","Uvwie",344627.220638965,43767.6570211485,17231.3610319482,NA,1,10,"USD",1532024.9944816,4.44545556105844
"Delta","Warri North",248615.21058229,31574.1317439508,12430.7605291145,NA,1,10,"Naira",1776130663.90171,7144.09492380525
"Delta","Warri North",248615.21058229,31574.1317439508,12430.7605291145,NA,1,10,"USD",1110081.66493857,4.46505932737828
"Delta","Warri South",569673.572669333,72348.5437290053,28483.6786334666,NA,1,12,"Naira",4033706042.77308,7080.73225842696
"Delta","Warri South",569673.572669333,72348.5437290053,28483.6786334666,NA,1,12,"USD",2521066.27673318,4.42545766151686
"Delta","Warri South West",212804.496623838,27026.1710712274,10640.2248311919,NA,1,10,"Naira",1525199702.96671,7167.14039018976
"Delta","Warri South West",212804.496623838,27026.1710712274,10640.2248311919,NA,1,10,"USD",953249.814354191,4.47946274386859
"Edo","Akoko Edo",440399.284761124,55930.7091646627,22019.9642380562,NA,1,10,"Naira",1951570848.87954,4431.36698084804
"Edo","Akoko Edo",440399.284761124,55930.7091646627,22019.9642380562,NA,1,10,"USD",1219731.78054971,2.76960436303002
"Edo","Egor",572939.825794189,72763.357875862,28646.9912897094,NA,1,10,"Naira",2511653037.38363,4383.79900350279
"Edo","Egor",572939.825794189,72763.357875862,28646.9912897094,NA,1,10,"USD",1569783.14836477,2.73987437718925
"Edo","Esan Central",177195.52362045,22503.8314997971,8859.77618102249,NA,1,10,"Naira",799564272.66329,4512.32771757792
"Edo","Esan Central",177195.52362045,22503.8314997971,8859.77618102249,NA,1,10,"USD",499727.670414556,2.8202048234862
"Edo","Esan North East",205392.378812024,26084.8321091271,10269.6189406012,NA,1,11,"Naira",922889797.200585,4493.30107834828
"Edo","Esan North East",205392.378812024,26084.8321091271,10269.6189406012,NA,1,11,"USD",576806.123250366,2.80831317396767
"Edo","Esan South East",280013.780979014,35561.7501843348,14000.6890489507,NA,1,10,"Naira",1253395383.31964,4476.19177505259
"Edo","Esan South East",280013.780979014,35561.7501843348,14000.6890489507,NA,1,10,"USD",783372.114574773,2.79761985940786
"Edo","Esan West",215038.272607482,27309.8606211502,10751.9136303741,NA,1,10,"Naira",966470592.806609,4494.41199972224
"Edo","Esan West",215038.272607482,27309.8606211502,10751.9136303741,NA,1,10,"USD",604044.12050413,2.8090074998264
"Edo","Etsako Central",158651.297007922,20148.7147200061,7932.56485039611,NA,1,10,"Naira",722241665.342658,4552.3842474896
"Edo","Etsako Central",158651.297007922,20148.7147200061,7932.56485039611,NA,1,10,"USD",451401.040839161,2.845240154681
"Edo","Etsako East",248067.33502422,31504.5515480759,12403.366751211,NA,1,10,"Naira",1113526726.59641,4488.80835716517
"Edo","Etsako East",248067.33502422,31504.5515480759,12403.366751211,NA,1,10,"USD",695954.204122754,2.80550522322822
"Edo","Etsako West",335013.391159224,42546.7006772214,16750.6695579612,NA,1,12,"Naira",1494008165.68954,4459.54760351497
"Edo","Etsako West",335013.391159224,42546.7006772214,16750.6695579612,NA,1,12,"USD",933755.10355596,2.78721725219685
"Edo","Igueben",118323.41287652,15027.0734353181,5916.17064382601,NA,1,10,"Naira",547069818.464887,4623.51283795202
"Edo","Igueben",118323.41287652,15027.0734353181,5916.17064382601,NA,1,10,"USD",341918.636540554,2.88969552372001
"Edo","Ikpoba Okha",626469.569456082,79561.6353209224,31323.4784728041,NA,1,10,"Naira",2753999463.14002,4396.06263003503
"Edo","Ikpoba Okha",626469.569456082,79561.6353209224,31323.4784728041,NA,1,10,"USD",1721249.66446251,2.74753914377189
"Edo","Oredo",630569.368965933,80082.3098586735,31528.4684482967,NA,1,12,"Naira",2769652865.4549,4392.30479906888
"Edo","Oredo",630569.368965933,80082.3098586735,31528.4684482967,NA,1,12,"USD",1731033.04090931,2.74519049941804
"Edo","Orhionmwon",309789.942922227,39343.3227511229,15489.4971461114,NA,1,12,"Naira",1387256175.37191,4478.05426569378
"Edo","Orhionmwon",309789.942922227,39343.3227511229,15489.4971461114,NA,1,12,"USD",867035.109607441,2.7987839160586
"Edo","Ovia North East",261552.055465453,33217.1110441125,13077.6027732726,NA,1,13,"Naira",1184016883.89842,4526.88808654693
"Edo","Ovia North East",261552.055465453,33217.1110441125,13077.6027732726,NA,1,13,"USD",740010.552436514,2.82930505409183
"Edo","Ovia South West",232471.259927812,29523.8500108321,11623.5629963906,NA,1,10,"Naira",1054469796.98582,4535.91466451921
"Edo","Ovia South West",232471.259927812,29523.8500108321,11623.5629963906,NA,1,10,"USD",659043.623116137,2.83494666532451
"Edo","Owan East",260349.896594802,33064.4368675399,13017.4948297401,NA,1,11,"Naira",1187909385.51443,4562.74191406054
"Edo","Owan East",260349.896594802,33064.4368675399,13017.4948297401,NA,1,11,"USD",742443.365946522,2.85171369628785
"Edo","Owan West",166780.18079994,21181.0829615924,8339.009039997,NA,1,11,"Naira",764642794.221464,4584.73417257345
"Edo","Owan West",166780.18079994,21181.0829615924,8339.009039997,NA,1,11,"USD",477901.746388415,2.86545885785841
"Edo","Uhunmwonde",204988.291796679,26033.5130581783,10249.414589834,NA,1,10,"Naira",931935131.347298,4546.28468376942
"Edo","Uhunmwonde",204988.291796679,26033.5130581783,10249.414589834,NA,1,10,"USD",582459.457092061,2.84142792735589
"Rivers","Abua/Odual",534033.24668083,63549.9563550188,26701.6623340415,NA,1,13,"Naira",2681553934.93399,5021.32395614059
"Rivers","Abua/Odual",534033.24668083,63549.9563550188,26701.6623340415,NA,1,13,"USD",1675971.20933374,3.13832747258786
"Rivers","Ahoada East",314516.290927879,37427.4386204176,15725.814546394,NA,1,13,"Naira",1592799652.45541,5064.28346765876
"Rivers","Ahoada East",314516.290927879,37427.4386204176,15725.814546394,NA,1,13,"USD",995499.782784633,3.16517716728673
"Rivers","Ahoada West",471294.126046374,56084.0009995186,23564.7063023187,NA,1,12,"Naira",2374539517.96341,5038.33887742909
"Rivers","Ahoada West",471294.126046374,56084.0009995186,23564.7063023187,NA,1,12,"USD",1484087.19872713,3.14896179839318
"Rivers","Akuku Toru",304643.455047703,36252.5711506766,15232.1727523851,NA,1,17,"Naira",1545255689.79088,5072.34166428724
"Rivers","Akuku Toru",304643.455047703,36252.5711506766,15232.1727523851,NA,1,17,"USD",965784.806119298,3.17021354017952
"Rivers","Andoni",412091.148506332,49038.8466722535,20604.5574253166,NA,1,11,"Naira",2076021250.0824,5037.77200167283
"Rivers","Andoni",412091.148506332,49038.8466722535,20604.5574253166,NA,1,11,"USD",1297513.2813015,3.14860750104552
"Rivers","Asari Toru",415614.054701461,49458.0725094739,20780.702735073,NA,1,13,"Naira",2090842223.17588,5030.73031223102
"Rivers","Asari Toru",415614.054701461,49458.0725094739,20780.702735073,NA,1,13,"USD",1306776.38948493,3.1442064451444
"Rivers","Bonny",406529.759821483,48377.0414187564,20326.4879910741,NA,1,12,"Naira",2042715101.47976,5024.76153867989
"Rivers","Bonny",406529.759821483,48377.0414187564,20326.4879910741,NA,1,12,"USD",1276696.93842485,3.14047596167493
"Rivers","Degema",471738.507665191,56136.8824121577,23586.9253832596,NA,1,17,"Naira",2376723842.99199,5038.22309260967
"Rivers","Degema",471738.507665191,56136.8824121577,23586.9253832596,NA,1,17,"USD",1485452.40187,3.14888943288106
"Rivers","Eleme",359654.117485974,42798.8399808308,17982.7058742987,NA,1,10,"Naira",1808469796.91499,5028.35838376164
"Rivers","Eleme",359654.117485974,42798.8399808308,17982.7058742987,NA,1,10,"USD",1130293.62307187,3.14272398985103
"Rivers","Emohua",380195.894188972,45243.3114084877,19009.7947094486,NA,1,14,"Naira",1919354716.88817,5048.33099521632
"Rivers","Emohua",380195.894188972,45243.3114084877,19009.7947094486,NA,1,14,"USD",1199596.6980551,3.15520687201018
"Rivers","Etche",472631.052874048,56243.0952920117,23631.5526437024,NA,1,19,"Naira",2397022462.15629,5071.65673431761
"Rivers","Etche",472631.052874048,56243.0952920117,23631.5526437024,NA,1,19,"USD",1498139.03884768,3.16978545894851
"Rivers","Gokana",442137.01889517,52614.3052485252,22106.8509447585,NA,1,17,"Naira",2230311452.86151,5044.38976504321
"Rivers","Gokana",442137.01889517,52614.3052485252,22106.8509447585,NA,1,17,"USD",1393944.65803844,3.15274360315199
"Rivers","Ikwerre",357263.911672424,42514.4054890184,17863.1955836212,NA,1,13,"Naira",1802735329.13063,5045.94858375609
"Rivers","Ikwerre",357263.911672424,42514.4054890184,17863.1955836212,NA,1,13,"USD",1126709.58070664,3.15371786484755
"Rivers","Khana",553915.069405246,65915.8932592242,27695.7534702623,NA,1,19,"Naira",2793066601.37278,5042.4094877429
"Rivers","Khana",553915.069405246,65915.8932592242,27695.7534702623,NA,1,19,"USD",1745666.62585799,3.15150592983932
"Rivers","Obia/Akpor",874297.197701504,104041.366526479,43714.8598850752,NA,1,17,"Naira",4372822404.182,5001.52855994277
"Rivers","Obia/Akpor",874297.197701504,104041.366526479,43714.8598850752,NA,1,17,"USD",2733014.00261375,3.12595534996423
"Rivers","Ogba/Egbema/Ndoni",535704.877961825,63748.8804774572,26785.2438980913,NA,1,17,"Naira",2698605263.23832,5037.4849553463
"Rivers","Ogba/Egbema/Ndoni",535704.877961825,63748.8804774572,26785.2438980913,NA,1,17,"USD",1686628.28952395,3.14842809709144
"Rivers","Ogu/Bolo",142357.178841494,16940.5042821378,7117.85894207469,NA,1,12,"Naira",734088263.284601,5156.66487112647
"Rivers","Ogu/Bolo",142357.178841494,16940.5042821378,7117.85894207469,NA,1,12,"USD",458805.164552876,3.22291554445405
"Rivers","Okrika",420337.736760201,50020.1906744639,21016.88683801,NA,1,12,"Naira",2113009625.8327,5026.9329661404
"Rivers","Okrika",420337.736760201,50020.1906744639,21016.88683801,NA,1,12,"USD",1320631.01614543,3.14183310383773
"Rivers","Omumma",189832.263616002,22590.0393703043,9491.61318080011,NA,1,10,"Naira",968511249.064062,5101.93172970425
"Rivers","Omumma",189832.263616002,22590.0393703043,9491.61318080011,NA,1,10,"USD",605319.530665039,3.18870733106516
"Rivers","Opobo/Nkoro",289005.004036583,34391.5954803533,14450.2502018291,NA,1,11,"Naira",1457229571.05956,5042.22954864512
"Rivers","Opobo/Nkoro",289005.004036583,34391.5954803533,14450.2502018291,NA,1,11,"USD",910768.481912224,3.15139346790319
"Rivers","Oyigbo",236999.117735757,28202.8950105551,11849.9558867878,NA,1,10,"Naira",1199805297.58436,5062.48845585192
"Rivers","Oyigbo",236999.117735757,28202.8950105551,11849.9558867878,NA,1,10,"USD",749878.310990224,3.16405528490745
"Rivers","Port Harcourt",1018405.4292197,121190.246077144,50920.2714609848,NA,1,20,"Naira",5087688822.12735,4995.74008165444
"Rivers","Port Harcourt",1018405.4292197,121190.246077144,50920.2714609848,NA,1,20,"USD",3179805.5138296,3.12233755103403
"Rivers","Tai",227500.697006754,27072.5829438037,11375.0348503377,NA,1,10,"Naira",1154823681.11972,5076.13249679598
"Rivers","Tai",227500.697006754,27072.5829438037,11375.0348503377,NA,1,10,"USD",721764.800699826,3.17258281049749
"Ekiti","Ado Ekiti",561326.602009055,64552.5592310413,28066.3301004527,NA,1,13,"Naira",2174915983.9607,3874.59987853135
"Ekiti","Ado Ekiti",561326.602009055,64552.5592310413,28066.3301004527,NA,1,13,"USD",1359322.48997544,2.4216249240821
"Ekiti","Aiyekire (Gboyin)",264833.994614868,30455.9093807099,13241.6997307434,NA,1,10,"Naira",1036453030.93589,3913.59512755581
"Ekiti","Aiyekire (Gboyin)",264833.994614868,30455.9093807099,13241.6997307434,NA,1,10,"USD",647783.14433493,2.44599695472238
"Ekiti","Efon Alayee",156015.1182676,17941.738600774,7800.75591338,NA,1,12,"Naira",628856974.981652,4030.74382767845
"Ekiti","Efon Alayee",156015.1182676,17941.738600774,7800.75591338,NA,1,12,"USD",393035.609363532,2.51921489229903
"Ekiti","Ekiti East",247549.880843931,28468.236297052,12377.4940421965,NA,1,11,"Naira",971133244.841435,3922.98005367933
"Ekiti","Ekiti East",247549.880843931,28468.236297052,12377.4940421965,NA,1,11,"USD",606958.278025897,2.45186253354958
"Ekiti","Ekiti South West",295411.791086324,33972.3559749272,14770.5895543162,NA,1,11,"Naira",1155056288.44281,3909.9870868231
"Ekiti","Ekiti South West",295411.791086324,33972.3559749272,14770.5895543162,NA,1,11,"USD",721910.180276753,2.44374192926443
"Ekiti","Ekiti West",321381.802801576,36958.9073221812,16069.0901400788,NA,1,10,"Naira",1254799724.71369,3904.3894637943
"Ekiti","Ekiti West",321381.802801576,36958.9073221812,16069.0901400788,NA,1,10,"USD",784249.827946057,2.44024341487144
"Ekiti","Emure",168678.921265522,19398.075945535,8433.94606327609,NA,1,10,"Naira",669470582.511779,3968.90481329287
"Ekiti","Emure",168678.921265522,19398.075945535,8433.94606327609,NA,1,10,"USD",418419.114069862,2.48056550830804
"Ekiti","Idosi Osi",286310.745156208,32925.7356929639,14315.5372578104,NA,1,11,"Naira",1119058983.97858,3908.54692990315
"Ekiti","Idosi Osi",286310.745156208,32925.7356929639,14315.5372578104,NA,1,11,"USD",699411.864986614,2.44284183118947
"Ekiti","Ijero",397026.418335156,45658.0381085429,19851.3209167578,NA,1,12,"Naira",1547427798.96992,3897.54365832562
"Ekiti","Ijero",397026.418335156,45658.0381085429,19851.3209167578,NA,1,12,"USD",967142.3743562,2.43596478645351
"Ekiti","Ikere",265834.286528934,30570.9429508274,13291.7143264467,NA,1,11,"Naira",1043439871.43039,3925.15158618119
"Ekiti","Ikere",265834.286528934,30570.9429508274,13291.7143264467,NA,1,11,"USD",652149.919643994,2.45321974136324
"Ekiti","Ikole",304944.089881001,35068.5703363151,15247.20449405,NA,1,12,"Naira",1197882113.74844,3928.20242627392
"Ekiti","Ikole",304944.089881001,35068.5703363151,15247.20449405,NA,1,12,"USD",748676.321092775,2.4551265164212
"Ekiti","Ilejemeje",77766.8806678935,8943.19127680775,3888.34403339467,NA,1,10,"Naira",323361638.463637,4158.08935225994
"Ekiti","Ilejemeje",77766.8806678935,8943.19127680775,3888.34403339467,NA,1,10,"USD",202101.024039773,2.59880584516246
"Ekiti","Irepodun/Ifelodun",235005.969721219,27025.6865179402,11750.2984860609,NA,1,11,"Naira",926582474.576747,3942.80398781327
"Ekiti","Irepodun/Ifelodun",235005.969721219,27025.6865179402,11750.2984860609,NA,1,11,"USD",579114.046610467,2.46425249238329
"Ekiti","Ise/Orun",203907.448836539,23449.3566162019,10195.3724418269,NA,1,10,"Naira",806005366.217472,3952.80001204664
"Ekiti","Ise/Orun",203907.448836539,23449.3566162019,10195.3724418269,NA,1,10,"USD",503753.35388592,2.47050000752915
"Ekiti","Moba",260197.578963093,29922.7215807557,13009.8789481546,NA,1,11,"Naira",1020074772.67807,3920.38533464894
"Ekiti","Moba",260197.578963093,29922.7215807557,13009.8789481546,NA,1,11,"USD",637546.732923794,2.45024083415559
"Ekiti","Oye",246576.430394465,28356.2894953635,12328.8215197232,NA,1,12,"Naira",973636452.476315,3948.61930201002
"Ekiti","Oye",246576.430394465,28356.2894953635,12328.8215197232,NA,1,12,"USD",608522.782797697,2.46788706375626
"Lagos","Agege",846276.42321781,106630.829325444,42313.8211608905,NA,1,11,"Naira",3288136327.42242,3885.41643984348
"Lagos","Agege",846276.42321781,106630.829325444,42313.8211608905,NA,1,11,"USD",2055085.20463901,2.42838527490217
"Lagos","Ajeromi Ifelodun",1259703.61456562,158722.655435268,62985.1807282809,NA,1,11,"Naira",4488936054.4946,3563.48588873622
"Lagos","Ajeromi Ifelodun",1259703.61456562,158722.655435268,62985.1807282809,NA,1,11,"USD",2805585.03405912,2.22717868046013
"Lagos","Alimosho",2418492.16135805,304730.012331114,120924.608067902,NA,1,11,"Naira",9355093247.49689,3868.15115507496
"Lagos","Alimosho",2418492.16135805,304730.012331114,120924.608067902,NA,1,11,"USD",5846933.27968555,2.41759447192185
"Lagos","Amuwo Odofin",602941.000357513,75970.5660450466,30147.0500178756,NA,1,11,"Naira",2352381583.75289,3901.51205898761
"Lagos","Amuwo Odofin",602941.000357513,75970.5660450466,30147.0500178756,NA,1,11,"USD",1470238.48984556,2.43844503686726
"Lagos","Apapa",408685.772188526,51494.4072957543,20434.2886094263,NA,1,10,"Naira",1474441418.65323,3607.76302722149
"Lagos","Apapa",408685.772188526,51494.4072957543,20434.2886094263,NA,1,10,"USD",921525.88665827,2.25485189201344
"Lagos","Badagry",435710.211888417,54899.4866979405,21785.5105944208,NA,1,11,"Naira",1716098063.40155,3938.62254447466
"Lagos","Badagry",435710.211888417,54899.4866979405,21785.5105944208,NA,1,11,"USD",1072561.28962597,2.46163909029666
"Lagos","Epe",333079.65577619,41968.0366278,16653.9827888095,NA,1,19,"Naira",1331578382.784,3997.77758770936
"Lagos","Epe",333079.65577619,41968.0366278,16653.9827888095,NA,1,19,"USD",832236.489239999,2.49861099231835
"Lagos","Eti Osa",520128.366691873,65536.174203176,26006.4183345936,NA,1,10,"Naira",2036383522.15131,3915.15566648122
"Lagos","Eti Osa",520128.366691873,65536.174203176,26006.4183345936,NA,1,10,"USD",1272739.70134457,2.44697229155077
"Lagos","Ibeju/Lekki",215889.442222395,27202.0697200218,10794.4721111198,NA,1,11,"Naira",867868290.478108,4019.96633806709
"Lagos","Ibeju/Lekki",215889.442222395,27202.0697200218,10794.4721111198,NA,1,11,"USD",542417.681548818,2.51247896129193
"Lagos","Ifako Ijaye",783950.679139513,98777.7855715787,39197.5339569757,NA,1,11,"Naira",3048704240.53237,3888.89801572558
"Lagos","Ifako Ijaye",783950.679139513,98777.7855715787,39197.5339569757,NA,1,11,"USD",1905440.15033273,2.43056125982848
"Lagos","Ikeja",582118.710806447,73346.9575616124,29105.9355403224,NA,1,10,"Naira",2277522447.5082,3912.47078169503
"Lagos","Ikeja",582118.710806447,73346.9575616124,29105.9355403224,NA,1,10,"USD",1423451.52969262,2.44529423855938
"Lagos","Ikorodu",967559.249443687,121912.465429905,48377.9624721844,NA,1,19,"Naira",3779593542.26143,3906.31741098498
"Lagos","Ikorodu",967559.249443687,121912.465429905,48377.9624721844,NA,1,19,"USD",2362245.96391339,2.44144838186561
"Lagos","Kosofe",1251375.43185987,157673.304414343,62568.7715929933,NA,1,10,"Naira",4847425038.87549,3873.67764737953
"Lagos","Kosofe",1251375.43185987,157673.304414343,62568.7715929933,NA,1,10,"USD",3029640.64929718,2.42104852961221
"Lagos","Lagos Island",389833.728325991,49119.0497690749,19491.6864162996,NA,1,19,"Naira",1547063193.16679,3968.5206300905
"Lagos","Lagos Island",389833.728325991,49119.0497690749,19491.6864162996,NA,1,19,"USD",966914.495729244,2.48032539380656
"Lagos","Lagos Mainland",598771.410644576,75445.1977412166,29938.5705322288,NA,1,11,"Naira",2335330823.22854,3900.20428783425
"Lagos","Lagos Mainland",598771.410644576,75445.1977412166,29938.5705322288,NA,1,11,"USD",1459581.76451784,2.43762767989641
"Lagos","Mushin",1158059.097691,145915.446309066,57902.95488455,NA,1,14,"Naira",4135298261.07459,3570.88707244714
"Lagos","Mushin",1158059.097691,145915.446309066,57902.95488455,NA,1,14,"USD",2584561.41317162,2.23180442027946
"Lagos","Ojo",1116484.16448298,140677.004724855,55824.2082241488,NA,1,11,"Naira",4334834876.31214,3882.57622831535
"Lagos","Ojo",1116484.16448298,140677.004724855,55824.2082241488,NA,1,11,"USD",2709271.79769508,2.42661014269708
"Lagos","Oshodi Isolo",1152934.62611413,145269.762890381,57646.7313057067,NA,1,11,"Naira",4111074706.21714,3565.74832007013
"Lagos","Oshodi Isolo",1152934.62611413,145269.762890381,57646.7313057067,NA,1,11,"USD",2569421.69138571,2.22859270004383
"Lagos","Shomolu",739655.890487973,93196.6422014846,36982.7945243987,NA,1,12,"Naira",2879381670.91973,3892.86654503639
"Lagos","Shomolu",739655.890487973,93196.6422014846,36982.7945243987,NA,1,12,"USD",1799613.54432483,2.43304159064774
"Lagos","Surulere",921644.277360835,116127.178947465,46082.2138680417,NA,1,12,"Naira",3296220200.62489,3576.45599456631
"Lagos","Surulere",921644.277360835,116127.178947465,46082.2138680417,NA,1,12,"USD",2060137.62539055,2.23528499660393
"Ogun","Abeokuta North",369067.63094008,52038.5359625512,18453.381547004,NA,1,16,"Naira",1582194033.30122,4287.00297902337
"Ogun","Abeokuta North",369067.63094008,52038.5359625512,18453.381547004,NA,1,16,"USD",988871.270813266,2.67937686188961
"Ogun","Abeokuta South",464683.277007476,65520.3420580542,23234.1638503738,NA,1,15,"Naira",1967336554.51972,4233.71498795742
"Ogun","Abeokuta South",464683.277007476,65520.3420580542,23234.1638503738,NA,1,15,"USD",1229585.34657483,2.6460718674734
"Ogun","Ado Odo/Ota",978847.12174025,138017.444165375,48942.3560870125,NA,1,16,"Naira",4104391290.96249,4193.08715304334
"Ogun","Ado Odo/Ota",978847.12174025,138017.444165375,48942.3560870125,NA,1,16,"USD",2565244.55685155,2.62067947065208
"Ogun","Ewekoro",102282.489782748,14421.8310593675,5114.1244891374,NA,1,10,"Naira",458472706.850383,4482.41637277502
"Ogun","Ewekoro",102282.489782748,14421.8310593675,5114.1244891374,NA,1,10,"USD",286545.441781489,2.80151023298438
"Ogun","Ifo",1000991.95934446,141139.866267569,50049.5979672229,NA,1,11,"Naira",4186471414.57502,4182.3227204709
"Ogun","Ifo",1000991.95934446,141139.866267569,50049.5979672229,NA,1,11,"USD",2616544.63410939,2.61395170029432
"Ogun","Ijebu East",202959.070399865,28617.228926381,10147.9535199933,NA,1,11,"Naira",875927173.500531,4315.78234850406
"Ogun","Ijebu East",202959.070399865,28617.228926381,10147.9535199933,NA,1,11,"USD",547454.483437832,2.69736396781504
"Ogun","Ijebu North",520797.270685141,73432.4151666048,26039.863534257,NA,1,11,"Naira",2190562561.17234,4206.17135395222
"Ogun","Ijebu North",520797.270685141,73432.4151666048,26039.863534257,NA,1,11,"USD",1369101.60073271,2.62885709622013
"Ogun","Ijebu North East",127730.116295229,18009.9463976273,6386.50581476146,NA,1,10,"Naira",568185627.293432,4448.32936642879
"Ogun","Ijebu North East",127730.116295229,18009.9463976273,6386.50581476146,NA,1,10,"USD",355116.017058395,2.780205854018
"Ogun","Ijebu Ode",291776.058242362,41140.424212173,14588.8029121181,NA,1,11,"Naira",1240652081.46985,4252.06951160917
"Ogun","Ijebu Ode",291776.058242362,41140.424212173,14588.8029121181,NA,1,11,"USD",775407.550918656,2.65754344475573
"Ogun","Ikenne",221145.759632831,31181.5521082292,11057.2879816416,NA,1,10,"Naira",943429807.716346,4266.09946888751
"Ogun","Ikenne",221145.759632831,31181.5521082292,11057.2879816416,NA,1,10,"USD",589643.629822716,2.66631216805469
"Ogun","Imeko Afon",154003.904170376,21714.550488023,7700.19520851878,NA,1,10,"Naira",666824027.436864,4329.91638120518
"Ogun","Imeko Afon",154003.904170376,21714.550488023,7700.19520851878,NA,1,10,"USD",416765.01714804,2.70619773825324
"Ogun","Ipokia",279199.840105968,39367.1774549415,13959.9920052984,NA,1,12,"Naira",1197345870.5317,4288.49053093031
"Ogun","Ipokia",279199.840105968,39367.1774549415,13959.9920052984,NA,1,12,"USD",748341.16908231,2.68030658183143
"Ogun","Obafemi Owode",436419.275692381,61535.1178726257,21820.963784619,NA,1,12,"Naira",1854881307.15029,4250.22772930346
"Ogun","Obafemi Owode",436419.275692381,61535.1178726257,21820.963784619,NA,1,12,"USD",1159300.81696893,2.65639233081466
"Ogun","Odeda",203332.235419856,28669.8451941997,10166.6117709928,NA,1,10,"Naira",873775248.199088,4297.27852248735
"Ogun","Odeda",203332.235419856,28669.8451941997,10166.6117709928,NA,1,10,"USD",546109.53012443,2.68579907655459
"Ogun","Odogbolu",233287.54685043,32893.5441059107,11664.3773425215,NA,1,15,"Naira",1008108047.70534,4321.31102287975
"Ogun","Odogbolu",233287.54685043,32893.5441059107,11664.3773425215,NA,1,15,"USD",630067.52981584,2.70081938929986
"Ogun","Ogun Waterside",137796.28912303,19429.2767663473,6889.81445615152,NA,1,10,"Naira",609305617.539453,4421.78538636437
"Ogun","Ogun Waterside",137796.28912303,19429.2767663473,6889.81445615152,NA,1,10,"USD",380816.010962158,2.76361586647773
"Ogun","Remo North",110932.120768496,15641.4290283579,5546.6060384248,NA,1,10,"Naira",490238178.742713,4419.26265671771
"Ogun","Remo North",110932.120768496,15641.4290283579,5546.6060384248,NA,1,10,"USD",306398.861714196,2.76203916044857
"Ogun","Shagamu",475061.348956464,66983.6502028614,23753.0674478232,NA,1,15,"Naira",2014243136.73353,4239.96425126583
"Ogun","Shagamu",475061.348956464,66983.6502028614,23753.0674478232,NA,1,15,"USD",1258901.96045846,2.64997765704115
"Ogun","Yewa North",341314.178781688,48125.2992082179,17065.7089390844,NA,1,11,"Naira",1457464722.28183,4270.15580625514
"Ogun","Yewa North",341314.178781688,48125.2992082179,17065.7089390844,NA,1,11,"USD",910915.451426146,2.66884737890947
"Ogun","Yewa South",312522.919428397,44065.7316394039,15626.1459714198,NA,1,10,"Naira",1330232381.92124,4256.43144622554
"Ogun","Yewa South",312522.919428397,44065.7316394039,15626.1459714198,NA,1,10,"USD",831395.238700772,2.66026965389095
