"spatial_level_1","spatial_level_2","spatial_level_3","lga","code_case_management","code_smc","code_pmc","code_iptp","code_vaccine","code_vaccine_priority","code_vaccine_1","code_vaccine_1_priority","code_vaccine_2","code_vaccine_3","code_vaccine_4","code_vaccine_5","code_urban_nets","code_nets","code_irs","code_lsm","code_intervention_counts","code_intervention_mix","pop_2006_census","pop_annual_growth_percent","pop_2025_projected","pop_percent_pop_u5","pop_number_children_u5","pop_u5_smc_population","pop_u5_smc_pop_coded","pop_number_pw","pop_number_pw_children_u5","pop_number_children_u1","pop_number_children_1_2_yrs","pop_number_children_0_2_yrs","pop_number_children_5_36_mons","admin_number_states","admin_proportion_states","admin_number_lgas","admin_proportion_lgas","admin_number_wards","admin_proportion_wards","admin_landmass_sqkm","admin_landmass_2perc_coverage_sqkm","admin_landmass_2perc_coverage_hectares","admin_number_phc","admin_proportion_phc","admin_number_shf","admin_number_thf","admin_number_shf_thf","admin_proportion_shf_thf","admin_number_total_hf","admin_proportion_total_hf","prev_u5_state","itn_campaign_eligable","itn_campaign_net_quantity","itn_campaign_net_proportion","itn_campaign_bale_quantity","itn_campaign_bale_proportion","itn_routine_eligable","itn_routine_net_quantity","itn_routine_net_quantity_eligable","itn_routine_net_proportion","lsm_bti_kg_quantity","lsm_bti_kg_proprotion","smc_eligable","smc_spaq_quantity_3_11_months","smc_spaq_quantity_12_59_months","smc_sqaq_quantity","pmc_eligable","pmc_sp_quantity_u1","pmc_sp_quantity_1_2_years","pmc_sp_total_quantity","iptp_sp_total_quantity","vacc_total_dose_quantity","cm_rdt_kit_quantity","cm_act_packs_quantity","cm_iv_artesunate_quantity","cm_ras_quantity","itn_campaign_net_procurement_cost","itn_campaign_net_distribution_procurement_cost","itn_campaign_campaign_cost","itn_campaign_storage_hardware_cost","itn_campaign_total_cost","itn_routine_net_procurement_cost","itn_routine_net_operational_cost","itn_routine_total_cost","irs_total_cost","lsm_bti_procurement_cost","lsm_operational_cost","lsm_total_cost","ento_surveillance_equipment_procurement_cost","ento_surveillance_total_cost","smc_spaq_3_11_months_procurement_cost","smc_spaq_12_59_months_procurement_cost","smc_spaq_total_procurement_cost","smc_campaign_cost","smc_total_cost","pmc_cost_per_child","pmc_total_cost","iptp_sp_procurement_cost","iptp_sp_distribution_cost","iptp_total_cost","vacc_procurement_cost","vacc_operational_cost","vacc_total_cost","cm_rdt_kits_procurement_cost","cm_rdt_kits_distribution_cost","cm_rdt_kits_total_cost","cm_al_procurement_cost","cm_al_distribution_cost","cm_al_total_cost","cm_iv_artesunate_procurement_cost","cm_iv_artesunate_distribution_cost","cm_iv_artesunate_total_cost","cm_ras_prcurement_cost","cm_ras_distribution_cost","cm_ras_total_cost","cm_eqa_national_cost","cm_public_total_cost","cm_private_total_cost","gf_wd_malaria_long_haul_distribution","gf_wd_malaria_warehouse_axial","gf_wd_malaria_warehouse_wib","gf_wd_total_cost","ss_sbc_total_cost","me_national_level_cost","me_state_level_cost","me_total_cost","cb_national_level_cost","cb_state_level_cost","cb_shf_thf_level_cost","cb_lga_phc_level_cost","cb_total_cost","gc_national_level_cost","gc_state_level_cost","gc_lga_level_cost","gc_total_cost","rm_total_cost","cost_total_ngn","cost_total_usd"
5,6,9,"Eleme","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",190194,3.41,359654.117485974,11.9,42798.8399808308,40658.8979817893,0,17982.7058742987,60781.5458551295,14386.1646994389,14386.1646994389,28772.3293988779,11508.9317595512,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,13,0.000476347513832399,NA,NA,NA,NA,NA,NA,NA,0,198526.484696922,0.00212402065964075,3970.52969393845,0.0021302142076196,1,17488.3387340951,17488.3387340951,0.00103664025131252,NA,NA,0,0,0,0,1,110054.159950708,220108.319901416,330162.479852124,28419.8715100338,41376.9114619383,88967.1036100983,143940.853397427,9894.65228839482,791.585353600185,1403979299.77664,31383062.4354622,115939467.063003,NA,1551301829.2751,123677533.827311,7571751.27911092,131249285.106422,0,NA,NA,NA,NA,NA,0,0,0,0,0,150536827.718441,150536827.718441,19098153.7925206,0,19098153.7925206,264812230.010164,15506771.2441336,280319001.254298,48398104.4795143,0,48398104.4795143,99031307.3806867,0,99031307.3806867,23588851.6433533,0,23588851.6433533,975233.17285402,0,975233.17285402,NA,171993496.676408,234610514.37893,315680,455520,1401280,2172480,NA,NA,4681778,4681778,NA,NA,NA,6495684,6495684,NA,NA,1440000,1440000,NA,2551726570.20212,1594829.10637632
5,6,10,"Emohua","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",201057,3.41,380195.894188972,11.9,45243.3114084877,42981.1458380633,0,19009.7947094486,64253.1061179363,15207.8357675589,15207.8357675589,30415.6715351178,12166.2686140471,NA,NA,1,0.00129198966408269,14,0.00159072832632655,NA,NA,NA,18,0.000659558096075629,NA,NA,NA,NA,NA,NA,NA,0,209865.397613537,0.00224533487788989,4197.30795227075,0.00225188217263096,1,18487.1916088886,18487.1916088886,0.00109584833910713,NA,NA,0,0,0,0,1,116339.943621825,232679.887243651,349019.830865477,30043.0828848064,43740.1689212222,94048.492331701,152162.087981358,10459.7889793989,836.797041120079,1484168091.92294,33175517.5456992,122561392.206306,NA,1639905001.67494,130741421.489204,8004214.62782319,138745636.117027,0,NA,NA,NA,NA,NA,0,0,0,0,0,159134793.792583,159134793.792583,20188951.844237,0,20188951.844237,279937077.558459,16392446.1656612,296329523.724121,51162379.9506699,0,51162379.9506699,104687516.788325,0,104687516.788325,24936137.5482806,0,24936137.5482806,1030933.97286198,0,1030933.97286198,NA,181816968.260138,248010379.872575,441952,637728,1961792,3041472,NA,NA,4681778,4681778,NA,NA,NA,8994024,8994024,NA,NA,1440000,1440000,NA,2699247057.28562,1687029.41080351
5,6,11,"Etche","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",249939,3.41,472631.052874048,11.9,56243.0952920117,53430.9405274111,0,23631.5526437024,79874.6479357142,18905.2421149619,18905.2421149619,37810.4842299239,15124.1936919695,NA,NA,1,0.00129198966408269,19,0.00215884558572889,NA,NA,NA,42,0.00153896889084314,NA,NA,NA,NA,NA,NA,NA,0,260888.94002263,0.00279123210853102,5217.7788004526,0.00279937121485554,1,22981.8916204559,22981.8916204559,0.00136227655852867,NA,NA,0,0,0,0,1,144625.102179459,289250.204358918,433875.306538376,37347.3099327336,54374.5011613689,116914.03992347,189156.508393007,13002.8260529202,1040.24339197596,1845006583.84004,41241318.0334657,152359140.973216,NA,2038607042.84672,162527940.56208,9950239.98101782,172478180.543098,0,NA,NA,NA,NA,NA,0,0,0,0,0,197824453.889814,197824453.889814,25097392.4558546,0,25097392.4558546,347996803.035377,20377861.0155289,368374664.050906,63601237.8703078,0,63601237.8703078,130139678.094059,0,130139678.094059,30998738.0826318,0,30998738.0826318,1281579.8815418,0,1281579.8815418,NA,226021233.92854,308307924.294959,599792,865488,2662432,4127712,NA,NA,4681778,4681778,NA,NA,NA,20986056,20986056,NA,NA,1440000,1440000,NA,3363818726.00989,2102386.70375618
5,6,12,"Gokana","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",233813,3.41,442137.01889517,11.9,52614.3052485252,49983.5899860989,0,22106.8509447585,74721.1561932837,17685.4807558068,17685.4807558068,35370.9615116136,14148.3846046454,NA,NA,1,0.00129198966408269,17,0.00193159868196796,NA,NA,NA,17,0.000622915979626983,NA,NA,NA,NA,NA,NA,NA,0,244056.452708506,0.00261114253074536,4881.12905417011,0.00261875650402305,1,21499.1058836502,21499.1058836502,0.00127438282532643,NA,NA,0,0,0,0,1,135293.927781922,270587.855563844,405881.783345766,34937.6711009576,50866.2723306213,109370.776135882,176952.179119281,12163.8870600884,973.127155858334,1725967233.55455,38580438.8005022,142528968.381767,NA,1907076640.73682,152041679.636397,9308253.05647266,161349932.69287,0,NA,NA,NA,NA,NA,0,0,0,0,0,185060871.001881,185060871.001881,23478115.1492194,0,23478115.1492194,325544138.80231,19063086.6636414,344607225.465951,59497702.360057,0,59497702.360057,121743099.533111,0,121743099.533111,28998707.4738812,0,28998707.4738812,1198892.67718496,0,1198892.67718496,NA,211438402.044234,288415976.310929,536656,774384,2382176,3693216,NA,NA,4681778,4681778,NA,NA,NA,8494356,8494356,NA,NA,1440000,1440000,NA,3136043297.40191,1960027.06087619
5,6,13,"Ikwerre","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",188930,3.41,357263.911672424,11.9,42514.4054890184,40388.6852145675,0,17863.1955836212,60377.6010726396,14290.556466897,14290.556466897,28581.1129337939,11432.4451735176,NA,NA,1,0.00129198966408269,13,0.00147710487444609,NA,NA,NA,15,0.000549631746729691,NA,NA,NA,NA,NA,NA,NA,0,197207.108288324,0.00210990474581704,3944.14216576649,0.00211605713243094,1,17372.1139312101,17372.1139312101,0.00102975090003089,NA,NA,0,0,0,0,1,109322.756971762,218645.513943523,327968.270915285,28230.9974257373,41101.9268878303,88375.8419564018,142984.244678464,9828.89395483787,786.324599386326,1394648669.81503,31174495.4411384,115168951.240381,NA,1540992116.49655,122855592.006024,7521430.58751814,130377022.593543,0,NA,NA,NA,NA,NA,0,0,0,0,0,149536383.171104,149536383.171104,18971230.4069577,0,18971230.4069577,263052328.758112,15403715.63327,278456044.391382,48076458.139135,0,48076458.139135,98373160.5804238,0,98373160.5804238,23432083.7722469,0,23432083.7722469,968751.923548114,0,968751.923548114,NA,170850454.415354,233051329.07248,410384,592176,1821664,2824224,NA,NA,4681778,4681778,NA,NA,NA,7495020,7495020,NA,NA,1440000,1440000,NA,2535851378.54737,1584907.11159211
5,6,14,"Khana","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",292924,3.41,553915.069405246,11.9,65915.8932592242,62620.098596263,0,27695.7534702623,93611.6467294865,22156.6027762098,22156.6027762098,44313.2055524197,17725.2822209679,NA,NA,1,0.00129198966408269,19,0.00215884558572889,NA,NA,NA,30,0.00109926349345938,NA,NA,NA,NA,NA,NA,NA,0,305757.132209014,0.00327127368741709,6115.14264418029,0.00328081257322924,1,26934.362468564,26934.362468564,0.00159656355602947,NA,NA,0,0,0,0,1,169498.011238005,338996.02247601,508494.033714016,43770.3736301099,63725.9346408237,137021.146081814,221688.016133989,15239.0776098392,1219.146493149,2162314438.98215,48334080.8902769,178562165.210064,NA,2389210685.08249,190479814.919667,11661501.7912357,202141316.710903,0,NA,NA,NA,NA,NA,0,0,0,0,0,231846691.917708,231846691.917708,29413691.2916302,0,29413691.2916302,407845976.547617,23882485.5669295,431728462.114546,74539503.646578,0,74539503.646578,152521355.474832,0,152521355.474832,36329961.9271776,0,36329961.9271776,1501988.50607848,0,1501988.50607848,NA,264892809.554666,361331326.508375,599792,865488,2662432,4127712,NA,NA,4681778,4681778,NA,NA,NA,14990040,14990040,NA,NA,1440000,1440000,NA,3931676801.18032,2457298.0007377
5,6,15,"Obia/Akpor","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",462350,3.41,874297.197701504,11.9,104041.366526479,98839.298200155,0,43714.8598850752,147756.226411554,34971.8879080602,34971.8879080602,69943.7758161203,27977.5103264481,NA,NA,1,0.00129198966408269,17,0.00193159868196796,NA,NA,NA,27,0.000989337144113444,NA,NA,NA,NA,NA,NA,NA,0,482605.761483654,0.00516336452246075,9652.11522967308,0.00517842065939472,1,42513.0835552586,42513.0835552586,0.00252000914957541,NA,NA,0,0,0,0,1,267534.94249666,535069.88499332,802604.827489981,69086.9722108169,100584.745125646,216273.596191935,349911.425009729,24053.2955063743,1924.29565726072,3412987945.2124,76290308.4063427,281841764.706454,NA,3771120018.3252,300652532.493439,18406464.998354,319058997.491793,0,NA,NA,NA,NA,NA,0,0,0,0,0,365945835.80776,365945835.80776,46426445.6605987,0,46426445.6605987,643742360.669629,37696013.9895326,681438374.659162,117652836.60948,0,117652836.60948,240739060.998036,0,240739060.998036,57343057.9161508,0,57343057.9161508,2370732.29160255,0,2370732.29160255,NA,418105687.81527,570323834.206644,536656,774384,2382176,3693216,NA,NA,4681778,4681778,NA,NA,NA,13491036,13491036,NA,NA,1440000,1440000,NA,6192032007.96642,3870020.00497901
5,6,16,"Ogba/Egbema/Ndoni","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",283294,3.41,535704.877961825,11.9,63748.8804774572,60561.4364535843,0,26785.2438980913,90534.1243755485,21428.195118473,21428.195118473,42856.390236946,17142.5560947784,NA,NA,1,0.00129198966408269,17,0.00193159868196796,NA,NA,NA,28,0.00102597926056209,NA,NA,NA,NA,NA,NA,NA,0,295705.237577053,0.00316372918573807,5914.10475154105,0.00317295447665744,1,26048.8839465847,26048.8839465847,0.00154407585599614,NA,NA,0,0,0,0,1,163925.692656319,327851.385312637,491777.077968956,42331.4041429462,61630.9176719473,132516.518134742,214399.929137463,14738.086508452,1179.06653818107,2091227440.14492,46745077.6028256,172691858.744999,NA,2310664376.49274,184217710.695785,11278125.0032306,195495835.699016,0,NA,NA,NA,NA,NA,0,0,0,0,0,224224634.171782,224224634.171782,28446703.7892801,0,28446703.7892801,394437868.116237,23097338.7847965,417535206.901033,72088986.0375171,0,72088986.0375171,147507151.608906,0,147507151.608906,35135599.1117076,0,35135599.1117076,1452610.00068618,0,1452610.00068618,NA,256184346.758817,349452406.808126,536656,774384,2382176,3693216,NA,NA,4681778,4681778,NA,NA,NA,13990704,13990704,NA,NA,1440000,1440000,NA,3802115992.62079,2376322.495388
5,6,17,"Ogu/Bolo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",75282,3.41,142357.178841494,11.9,16940.5042821378,16093.4790680309,0,7117.85894207469,24058.3632242124,5694.28715365975,5694.28715365975,11388.5743073195,4555.4297229278,NA,NA,1,0.00129198966408269,12,0.00136348142256562,NA,NA,NA,7,0.000256494815140523,NA,NA,NA,NA,NA,NA,NA,0,78580.138284876,0.000840723278857771,1571.60276569752,0.000843174789835738,1,6922.18007182216,6922.18007182216,0.000410319733531602,NA,NA,0,0,0,0,1,43561.2967254971,87122.5934509942,130683.890176491,11249.0655174104,16377.68093987,35214.6833968234,56974.2227697251,3916.47062249566,313.32286291749,555718737.950643,12421946.571745,45890800.7583676,NA,614031485.280756,48953658.3782222,2997027.139626,51950685.5178482,0,NA,NA,NA,NA,NA,0,0,0,0,0,59585020.8960307,59585020.8960307,7559372.08223465,0,7559372.08223465,104817156.690669,6137842.16537254,110954998.856042,19156787.8136366,0,19156787.8136366,39198265.3618561,0,39198265.3618561,9336866.19669875,0,9336866.19669875,386013.773929758,0,386013.773929758,NA,68077933.1461212,92862807.1520376,378816,546624,1681536,2606976,NA,NA,4681778,4681778,NA,NA,NA,3497676,3497676,NA,NA,1440000,1440000,NA,1014641756.93107,634151.098081919
5,6,18,"Okrika","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",222285,3.41,420337.736760201,11.9,50020.1906744639,47519.1811407407,0,21016.88683801,71037.0775124739,16813.509470408,16813.509470408,33627.0189408161,13450.8075763264,NA,NA,1,0.00129198966408269,12,0.00136348142256562,NA,NA,NA,15,0.000549631746729691,NA,NA,NA,NA,NA,NA,NA,0,232023.405842747,0.00248240182302409,4640.46811685494,0.00248964039423285,1,20439.1062573389,20439.1062573389,0.00121155019749837,NA,NA,0,0,0,0,1,128623.347448621,257246.694897243,385870.042345864,33215.0916359499,48358.3433984088,103978.320167675,168227.665422921,11564.1544103696,925.147745591433,1640869526.11991,36678255.0104983,135501669.012164,NA,1813049450.14257,144545362.13973,8849315.60973096,153394677.749461,0,NA,NA,NA,NA,NA,0,0,0,0,0,175936563.453072,175936563.453072,22320541.7403832,0,22320541.7403832,309493393.838972,18123193.4025376,327616587.241509,56564206.3063442,0,56564206.3063442,115740634.095271,0,115740634.095271,27568944.8013228,0,27568944.8013228,1139782.04269249,0,1139782.04269249,NA,201013567.24563,274195811.585647,378816,546624,1681536,2606976,NA,NA,4681778,4681778,NA,NA,NA,7495020,7495020,NA,NA,1440000,1440000,NA,2981143997.15827,1863214.99822392
5,6,19,"Omumma","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",100388,3.41,189832.263616002,11.9,22590.0393703043,21460.537401789,0,9491.61318080011,32081.6525511044,7593.29054464009,7593.29054464009,15186.5810892802,6074.63243571207,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,13,0.000476347513832399,NA,NA,NA,NA,NA,NA,NA,0,104786.043438566,0.00112109838365046,2095.72086877132,0.00112436745572687,1,9230.67682912361,9230.67682912361,0.000547158383275822,NA,NA,0,0,0,0,1,58088.6726664967,116177.345332993,174266.01799949,15000.5471316091,21839.518532872,46958.5244393122,75974.712087978,5222.58511797102,417.813761092439,741046899.19754,16564575.4953951,61195049.3681226,NA,818806524.061057,65279347.7494351,3996513.91425275,69275861.6636879,0,NA,NA,NA,NA,NA,0,0,0,0,0,79456192.4193131,79456192.4193131,10080367.7451632,0,10080367.7451632,139772916.844172,8184767.92988256,147957684.774054,25545437.3560127,0,25545437.3560127,52270602.0449245,0,52270602.0449245,12450643.2315055,0,12450643.2315055,514746.562754185,0,514746.562754185,NA,90781429.1951969,123831878.594867,315680,455520,1401280,2172480,NA,NA,4681778,4681778,NA,NA,NA,6495684,6495684,NA,NA,1440000,1440000,NA,1352807400.45334,845504.625283337
5,6,20,"Opobo/Nkoro","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",152833,3.41,289005.004036583,11.9,34391.5954803533,32672.0157063357,0,14450.2502018291,48841.8456821825,11560.2001614633,11560.2001614633,23120.4003229266,9248.16012917064,NA,NA,1,0.00129198966408269,11,0.00124985797068515,NA,NA,NA,6,0.000219852698691876,NA,NA,NA,NA,NA,NA,NA,0,159528.68248044,0.00170678596314749,3190.57364960879,0.00171176287366124,1,14052.994698823,14052.994698823,0.000833006506666073,NA,NA,0,0,0,0,1,88435.5312351943,176871.062470389,265306.593705583,22837.177947217,33248.9852963943,71490.7375944675,115665.649007271,7950.98369660581,636.089279087548,1128186842.50167,25218290.6989652,93164750.5685768,NA,1246569883.76921,99382780.3581047,6084384.69794189,105467165.056047,0,NA,NA,NA,NA,NA,0,0,0,0,0,120965934.733443,120965934.733443,15346583.6912432,0,15346583.6912432,212793503.208006,12460678.9360057,225254182.144011,38890961.344299,0,38890961.344299,79577966.7124751,0,79577966.7124751,18955145.6050591,0,18955145.6050591,783662.005672095,0,783662.005672095,NA,138207735.667505,188524499.953075,347248,501072,1541408,2389728,NA,NA,4681778,4681778,NA,NA,NA,2998008,2998008,NA,NA,1440000,1440000,NA,2049455771.01454,1280909.85688408
5,6,21,"Oyigbo","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",125331,3.41,236999.117735757,11.9,28202.8950105551,26792.7502600273,0,11849.9558867878,40052.8508973429,9479.96470943028,9479.96470943028,18959.9294188606,7583.97176754422,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,9,0.000329779048037815,NA,NA,NA,NA,NA,NA,NA,0,130821.807488932,0.00139965316094848,2616.43614977864,0.00140373448613085,1,11524.185736053,11524.185736053,0.000683108611929135,NA,NA,0,0,0,0,1,72521.7300271416,145043.460054283,217565.190081425,18727.6723567728,27265.895298675,58626.1189236108,94851.8412628837,6520.21970176142,521.626255045189,925171822.561729,20680308.5170873,76399935.5735364,NA,1022252066.65235,81499043.040846,4989511.54906175,86488554.5899078,0,NA,NA,NA,NA,NA,0,0,0,0,0,99198350.9194817,99198350.9194817,12584995.914542,0,12584995.914542,174501727.706468,10218404.0863461,184720131.792814,31892608.7706342,0,31892608.7706342,65258066.9491616,0,65258066.9491616,15544204.1563515,0,15544204.1563515,642643.557562106,0,642643.557562106,NA,113337523.433709,154599884.210994,315680,455520,1401280,2172480,NA,NA,4681778,4681778,NA,NA,NA,4497012,4497012,NA,NA,1440000,1440000,NA,1683800297.5138,1052375.18594613
5,6,22,"Port-Harcourt","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",538558,3.41,1018405.4292197,11.9,121190.246077144,115130.733773287,0,50920.2714609848,172110.517538129,40736.2171687879,40736.2171687879,81472.4343375757,32588.9737350303,NA,NA,1,0.00129198966408269,20,0.00227246903760936,NA,NA,NA,21,0.000769484445421568,NA,NA,NA,NA,NA,NA,NA,0,562152.468245082,0.00601442904831279,11243.0493649016,0.00603196685083228,1,49520.4093291942,49520.4093291942,0.00293537598697315,NA,NA,0,0,0,0,1,311632.061341227,623264.122682454,934896.184023681,80474.4059260585,117163.878372181,251921.434882527,407586.454483377,28017.9403510802,2241.47252207855,3975542255.42922,88865050.1020938,328297041.455128,NA,4392704346.98644,350208341.288204,21440356.8218525,371648698.110057,0,NA,NA,NA,NA,NA,0,0,0,0,0,426263777.313627,426263777.313627,54078801.1724467,0,54078801.1724467,749848812.10666,43909354.1736233,793758166.280283,137045260.903489,0,137045260.903489,280419481.373376,0,280419481.373376,66794771.4614607,0,66794771.4614607,2761494.19595737,0,2761494.19595737,NA,487021007.934283,664328892.619578,631360,911040,2802560,4344960,NA,NA,4681778,4681778,NA,NA,NA,10493028,10493028,NA,NA,1440000,1440000,NA,7206418496.41672,4504011.56026045
5,6,23,"Tai","X",NA,"X","X","X",NA,NA,NA,"X",NA,NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",120308,3.41,227500.697006754,11.9,27072.5829438037,25718.9537966135,0,11375.0348503377,38447.6177941414,9100.02788027015,9100.02788027015,18200.0557605403,7280.02230421612,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,13,0.000476347513832399,NA,NA,NA,NA,NA,NA,NA,0,125578.747599385,0.00134355803821392,2511.57495198769,0.00134747579256074,1,11062.3208745886,11062.3208745886,0.000655731071195239,NA,NA,0,0,0,0,1,69615.2132840666,139230.426568133,208845.6398522,17977.1070676738,26173.1361881178,56276.5087285809,91050.3811399815,6258.90315946983,500.720583829832,888092903.022847,19851485.722397,73337988.5980406,NA,981282377.343285,78232734.6798327,4789542.53492369,83022277.2147563,0,NA,NA,NA,NA,NA,0,0,0,0,0,95222691.9311344,95222691.9311344,12080616.0366288,0,12080616.0366288,167508069.487275,9808872.17703621,177316941.664312,30614420.8214844,0,30614420.8214844,62642662.3781805,0,62642662.3781805,14921225.504004,0,14921225.504004,616887.770170045,0,616887.770170045,NA,108795196.473839,148403849.563605,315680,455520,1401280,2172480,NA,NA,4681778,4681778,NA,NA,NA,6495684,6495684,NA,NA,1440000,1440000,NA,1618741412.22756,1011713.38264223
6,1,1,"Ado Ekiti","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",313690,3.11,561326.602009055,11.5,64552.5592310413,61324.9312694892,0,28066.3301004527,92618.889331494,22453.0640803622,22453.0640803622,44906.1281607244,17962.4512642898,NA,NA,1,0.00129198966408269,13,0.00147710487444609,NA,NA,NA,38,0.00139240042504855,NA,NA,NA,NA,NA,NA,NA,0,318641.523514458,0.00340912286840389,6372.83047028916,0.0034190637161802,1,37679.5495091902,37679.5495091902,0.00223349617516262,NA,NA,0,0,0,0,1,171765.940214771,343531.880429541,515297.820644312,48507.8417881011,64578.6047853745,55251.1315594449,132454.432681647,12831.5844602893,1026.47445239245,2253432854.29425,50370845.1910147,186086649.732443,NA,2489890349.2177,266469779.084013,16313738.0588538,282783517.142867,0,NA,NA,NA,NA,NA,0,0,0,0,0,234948863.010613,234948863.010613,32597269.9167672,0,32597269.9167672,413303065.403785,24202039.646997,437505105.050782,30056615.6401419,0,30056615.6401419,91128649.9088183,0,91128649.9088183,30590498.1156265,0,30590498.1156265,1264616.5476754,0,1264616.5476754,NA,153040380.212262,208757208.942022,410384,592176,1821664,2824224,22049867.0605613,NA,4681778,4681778,NA,NA,NA,18987384,18987384,NA,NA,1440000,1440000,NA,3886681722.55358,2429176.07659599
6,1,2,"Aiyekire (Gboyin)","X",NA,"X","X","X",NA,NA,NA,NA,"X",NA,NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",147999,3.11,264833.994614868,11.5,30455.9093807099,28933.1139116744,0,13241.6997307434,43697.6091114533,10593.3597845947,10593.3597845947,21186.7195691895,8474.68782767579,NA,NA,1,0.00129198966408269,10,0.00113623451880468,NA,NA,NA,19,0.000696200212524275,NA,NA,NA,NA,NA,NA,NA,0,150335.129709638,0.00160842479964585,3006.70259419275,0.00161311489346474,1,17777.2184252308,17777.2184252308,0.00105376390840605,NA,NA,0,0,0,0,1,81039.2023521498,162078.4047043,243117.607056449,22886.008724528,30468.19767806,26067.4940854547,62492.0258294847,6053.94392087204,484.290836429691,1063170037.30656,23764974.0744843,87795715.7504285,NA,1174730727.13147,125720491.041011,7696824.63251079,133417315.673522,0,NA,NA,NA,NA,NA,0,0,0,0,0,110848917.009492,110848917.009492,15379397.9738329,0,15379397.9738329,194996462.675555,11418526.7803115,206414989.455866,14180716.8163644,0,14180716.8163644,42994513.8762957,0,42994513.8762957,14432602.6670107,0,14432602.6670107,596646.32101569,0,596646.32101569,NA,72204479.6806865,98491689.7772013,315680,455520,1401280,2172480,16961436.2004318,NA,4681778,4681778,NA,NA,NA,9493692,9493692,NA,NA,1440000,1440000,NA,1844064422.9025,1152540.26431406
6,1,3,"Efon-Alayee","X",NA,"X","X","X",NA,NA,NA,NA,NA,"X",NA,NA,"X",NA,NA,6,"CM+IPTp+LLIN+PMC",87187,3.11,156015.1182676,11.5,17941.738600774,17044.6516707353,0,7800.75591338,25742.494514154,6240.604730704,6240.604730704,12481.209461408,4992.4837845632,NA,NA,1,0.00129198966408269,12,0.00136348142256562,NA,NA,NA,22,0.000806126561870214,NA,NA,NA,NA,NA,NA,NA,0,88563.2264677071,0.000947531625259108,1771.26452935414,0.000950294584534424,1,10472.6541587483,10472.6541587483,0.000620777936892803,NA,NA,0,0,0,0,1,47740.6261898856,95481.2523797712,143221.878569657,13482.2697630756,17948.9777022616,15356.4997522182,36814.3856106817,3566.41064216022,285.298313879117,626319137.579625,14000072.9371959,51720924.257141,NA,692040134.773962,74062611.5878665,4534240.42888612,78596852.0167526,0,NA,NA,NA,NA,NA,0,0,0,0,0,65301688.0337476,65301688.0337476,9060085.34614806,0,9060085.34614806,114873455.842902,6726715.00750016,121600170.850402,8353935.88516385,0,8353935.88516385,25328297.3623646,0,25328297.3623646,8502323.18278276,0,8502323.18278276,351487.528904891,0,351487.528904891,NA,42536043.9592161,58021979.5850299,378816,546624,1681536,2606976,20353723.4405181,NA,4681778,4681778,NA,NA,NA,10992696,10992696,NA,NA,1440000,1440000,NA,1104625152.00578,690390.72000361
