"","state","lga","year","prev_u5"
"531","Benue","Ogbadibo",2020,0.385169438109969
"532","Benue","Ogbadibo",2021,0.302012387465936
"533","Benue","Ohimini",2018,0.384886615668096
"534","Benue","Ohimini",2019,0.379997504625096
"535","Benue","Ohimini",2020,0.380749271917508
"536","Benue","Ohimini",2021,0.279706557338885
"537","Benue","Oju",2018,0.375217847475925
"538","Benue","Oju",2019,0.394223970584903
"539","Benue","Oju",2020,0.391493533557433
"540","Benue","Oju",2021,0.341254230248238
"541","Benue","Okpokwu",2018,0.382457089847082
"542","Benue","Okpokwu",2019,0.373332949913032
"543","Benue","Okpokwu",2020,0.377045845396684
"544","Benue","Okpokwu",2021,0.29062487283659
"545","Benue","Oturkpo",2018,0.325540739687679
"546","Benue","Oturkpo",2019,0.339215877127057
"547","Benue","Oturkpo",2020,0.34365255291678
"548","Benue","Oturkpo",2021,0.25806266354689
"549","Benue","Tarka",2018,0.334662616235778
"550","Benue","Tarka",2019,0.382383735259836
"551","Benue","Tarka",2020,0.342340104072561
"552","Benue","Tarka",2021,0.276101060512236
"553","Benue","Ukum",2018,0.373533491026812
"554","Benue","Ukum",2019,0.421943148418811
"555","Benue","Ukum",2020,0.353006420075312
"556","Benue","Ukum",2021,0.300228396066596
"557","Benue","Ushongo",2018,0.366405646516231
"558","Benue","Ushongo",2019,0.421423972352444
"559","Benue","Ushongo",2020,0.376217010531173
"560","Benue","Ushongo",2021,0.318134808681926
"561","Benue","Vandeikya",2018,0.374067053876008
"562","Benue","Vandeikya",2019,0.404659222363617
"563","Benue","Vandeikya",2020,0.370071636327894
"564","Benue","Vandeikya",2021,0.30144494883924
"565","Borno","Abadam",2018,0.338802772176917
"566","Borno","Abadam",2019,0.342820230387244
"567","Borno","Abadam",2020,0.388739505604887
"568","Borno","Abadam",2021,0.339894733622149
"569","Borno","Askira/Uba",2018,0.400708859664786
"570","Borno","Askira/Uba",2019,0.358776587664163
"571","Borno","Askira/Uba",2020,0.427978134095306
"572","Borno","Askira/Uba",2021,0.351680395092116
"573","Borno","Bama",2018,0.392858149455466
"574","Borno","Bama",2019,0.287384845648423
"575","Borno","Bama",2020,0.409697048234083
"576","Borno","Bama",2021,0.348825897471024
"577","Borno","Bayo",2018,0.438144741288512
"578","Borno","Bayo",2019,0.373676374907018
"579","Borno","Bayo",2020,0.426690258790048
"580","Borno","Bayo",2021,0.383407405127449
"581","Borno","Biu",2018,0.385203182282756
"582","Borno","Biu",2019,0.334973895777155
"583","Borno","Biu",2020,0.383623254576499
"584","Borno","Biu",2021,0.341653000252688
"585","Borno","Chibok",2018,0.400961662717101
"586","Borno","Chibok",2019,0.346700914466287
"587","Borno","Chibok",2020,0.425872991233008
"588","Borno","Chibok",2021,0.341535432968783
"589","Borno","Damboa",2018,0.38915135931021
"590","Borno","Damboa",2019,0.332589225849667
"591","Borno","Damboa",2020,0.394639030607733
"592","Borno","Damboa",2021,0.300793530853489
"593","Borno","Dikwa",2018,0.415306134951991
"594","Borno","Dikwa",2019,0.376431225701526
"595","Borno","Dikwa",2020,0.437723609150193
"596","Borno","Dikwa",2021,0.376794400130661
"597","Borno","Gubio",2018,0.348821166476005
"598","Borno","Gubio",2019,0.362937423946759
"599","Borno","Gubio",2020,0.404429970567106
"600","Borno","Gubio",2021,0.377757558745477
"601","Borno","Guzamala",2018,0.355626129195348
"602","Borno","Guzamala",2019,0.365858797995017
"603","Borno","Guzamala",2020,0.421209333923975
"604","Borno","Guzamala",2021,0.36019544283524
"605","Borno","Gwoza",2018,0.358533554192204
"606","Borno","Gwoza",2019,0.278811116967376
"607","Borno","Gwoza",2020,0.391880306005236
"608","Borno","Gwoza",2021,0.334867752593519
"609","Borno","Hawul",2018,0.424649545888855
"610","Borno","Hawul",2019,0.372658373168321
"611","Borno","Hawul",2020,0.416536473213666
"612","Borno","Hawul",2021,0.362791257151908
"613","Borno","Jere",2018,0.291288659208667
"614","Borno","Jere",2019,0.228005615350327
"615","Borno","Jere",2020,0.314603518134592
"616","Borno","Jere",2021,0.24133409665402
"617","Borno","Kaga",2018,0.394236978253782
"618","Borno","Kaga",2019,0.358809084854577
"619","Borno","Kaga",2020,0.420454836471707
"620","Borno","Kaga",2021,0.36088193431962
"621","Borno","Kala/Balge",2018,0.41781633906788
"622","Borno","Kala/Balge",2019,0.33955110772068
"623","Borno","Kala/Balge",2020,0.436801324032445
"624","Borno","Kala/Balge",2021,0.345031075769913
"625","Borno","Konduga",2018,0.368661391225423
"626","Borno","Konduga",2019,0.288759332732187
"627","Borno","Konduga",2020,0.391996103051161
"628","Borno","Konduga",2021,0.343559025271686
"629","Borno","Kukawa",2018,0.329442957859621
"630","Borno","Kukawa",2019,0.307011124747679
"631","Borno","Kukawa",2020,0.374533708334343
"632","Borno","Kukawa",2021,0.289480727763388
"633","Borno","Kwaya Kusar",2018,0.464856642974116
"634","Borno","Kwaya Kusar",2019,0.404854328291723
"635","Borno","Kwaya Kusar",2020,0.437029126328475
"636","Borno","Kwaya Kusar",2021,0.377275911392123
"637","Borno","Mafa",2018,0.375633318159543
"638","Borno","Mafa",2019,0.358873905780561
"639","Borno","Mafa",2020,0.438409610461334
"640","Borno","Mafa",2021,0.360920106012579
"641","Borno","Magumeri",2018,0.364462951749546
"642","Borno","Magumeri",2019,0.348180624005205
"643","Borno","Magumeri",2020,0.41869748861739
"644","Borno","Magumeri",2021,0.358069793020885
"645","Borno","Maiduguri",2018,0.278561499990172
"646","Borno","Maiduguri",2019,0.205266871018801
"647","Borno","Maiduguri",2020,0.290046418698042
"648","Borno","Maiduguri",2021,0.247367387431533
"649","Borno","Marte",2018,0.383762611860133
"650","Borno","Marte",2019,0.336091507935289
"651","Borno","Marte",2020,0.419830194957122
"652","Borno","Marte",2021,0.334560015541323
"653","Borno","Mobbar",2018,0.329218460670728
"654","Borno","Mobbar",2019,0.357521629389541
"655","Borno","Mobbar",2020,0.387719336269206
"656","Borno","Mobbar",2021,0.321942523592932
"657","Borno","Monguno",2018,0.358820253184682
"658","Borno","Monguno",2019,0.2918238637013
"659","Borno","Monguno",2020,0.412628031498199
"660","Borno","Monguno",2021,0.30603722470287
"661","Borno","Ngala",2018,0.387088379792052
"662","Borno","Ngala",2019,0.299382649865305
"663","Borno","Ngala",2020,0.411556843077391
"664","Borno","Ngala",2021,0.302359946779545
"665","Borno","Nganzai",2018,0.376452099398102
"666","Borno","Nganzai",2019,0.36742820021004
"667","Borno","Nganzai",2020,0.425986988785943
"668","Borno","Nganzai",2021,0.36904618409005
"669","Borno","Shani",2018,0.476350700388235
"670","Borno","Shani",2019,0.400656900640605
"671","Borno","Shani",2020,0.439949241378064
"672","Borno","Shani",2021,0.388054109233917
"673","Cross River","Abi",2018,0.392846827661362
"674","Cross River","Abi",2019,0.378642886414559
"675","Cross River","Abi",2020,0.386521977498118
"676","Cross River","Abi",2021,0.330360307829055
"677","Cross River","Akamkpa",2018,0.412454446487288
"678","Cross River","Akamkpa",2019,0.411895583400853
"679","Cross River","Akamkpa",2020,0.420856666316532
"680","Cross River","Akamkpa",2021,0.399440781936989
"681","Cross River","Akpabuyo",2018,0.414908306021669
"682","Cross River","Akpabuyo",2019,0.394487454796667
"683","Cross River","Akpabuyo",2020,0.424346729656449
"684","Cross River","Akpabuyo",2021,0.411672026155019
"685","Cross River","Bakassi",2018,0.486210128774285
"686","Cross River","Bakassi",2019,0.467980519785159
"687","Cross River","Bakassi",2020,0.492964279630588
"688","Cross River","Bakassi",2021,0.48256758007497
"689","Cross River","Bekwara",2018,0.366832047580832
"690","Cross River","Bekwara",2019,0.407613293467357
"691","Cross River","Bekwara",2020,0.377154049493772
"692","Cross River","Bekwara",2021,0.295351606077361
"693","Cross River","Biase",2018,0.406334186848213
"694","Cross River","Biase",2019,0.404784286387137
"695","Cross River","Biase",2020,0.419503773969072
"696","Cross River","Biase",2021,0.366655420234708
"697","Cross River","Boki",2018,0.385818817978278
"698","Cross River","Boki",2019,0.411487030846839
"699","Cross River","Boki",2020,0.389978376212222
"700","Cross River","Boki",2021,0.333179821861076
"701","Cross River","Calabar Municipal",2018,0.296223604656311
"702","Cross River","Calabar Municipal",2019,0.269559757303639
"703","Cross River","Calabar Municipal",2020,0.301294516099377
"704","Cross River","Calabar Municipal",2021,0.242227711198197
"705","Cross River","Calabar South",2018,0.292522538639108
"706","Cross River","Calabar South",2019,0.258273720749834
"707","Cross River","Calabar South",2020,0.302125870496875
"708","Cross River","Calabar South",2021,0.242062192404438
"709","Cross River","Etung",2018,0.413494565234023
"710","Cross River","Etung",2019,0.415750276088108
"711","Cross River","Etung",2020,0.403794777176484
"712","Cross River","Etung",2021,0.359946135640096
"713","Cross River","Ikom",2018,0.365221807782374
"714","Cross River","Ikom",2019,0.378955503907312
"715","Cross River","Ikom",2020,0.371584068310062
"716","Cross River","Ikom",2021,0.307993343693142
"717","Cross River","Obanliku",2018,0.375168226414792
"718","Cross River","Obanliku",2019,0.40945024545976
"719","Cross River","Obanliku",2020,0.383490549276222
"720","Cross River","Obanliku",2021,0.356873659158072
"721","Cross River","Obubra",2018,0.413477300022658
"722","Cross River","Obubra",2019,0.397642189025323
"723","Cross River","Obubra",2020,0.401068653466236
"724","Cross River","Obubra",2021,0.345822890536684
"725","Cross River","Obudu",2018,0.366435144728138
"726","Cross River","Obudu",2019,0.393164048176958
"727","Cross River","Obudu",2020,0.368592639667774
"728","Cross River","Obudu",2021,0.322481894429423
"729","Cross River","Odukpani",2018,0.447699884914898
"730","Cross River","Odukpani",2019,0.415868880935794
"731","Cross River","Odukpani",2020,0.4311854604316
"732","Cross River","Odukpani",2021,0.39642593817892
"733","Cross River","Ogoja",2018,0.368022814702778
"734","Cross River","Ogoja",2019,0.386499265247952
"735","Cross River","Ogoja",2020,0.362457404294725
"736","Cross River","Ogoja",2021,0.330209769261251
"737","Cross River","Yakurr",2018,0.392388007500612
"738","Cross River","Yakurr",2019,0.378213620927213
"739","Cross River","Yakurr",2020,0.384603504205006
"740","Cross River","Yakurr",2021,0.326480270056144
"741","Cross River","Yala",2018,0.358213176445697
"742","Cross River","Yala",2019,0.397919559066193
"743","Cross River","Yala",2020,0.379625833737059
"744","Cross River","Yala",2021,0.33330544717662
"745","Delta","Aniocha North",2018,0.329309868621617
"746","Delta","Aniocha North",2019,0.369090457702265
"747","Delta","Aniocha North",2020,0.386035187064883
"748","Delta","Aniocha North",2021,0.302536620925297
"749","Delta","Aniocha South",2018,0.323492488679052
"750","Delta","Aniocha South",2019,0.335753071614643
"751","Delta","Aniocha South",2020,0.348852987226347
"752","Delta","Aniocha South",2021,0.296604710363578
"753","Delta","Bomadi",2018,0.414802494065868
"754","Delta","Bomadi",2019,0.467699147100462
"755","Delta","Bomadi",2020,0.444919921573541
"756","Delta","Bomadi",2021,0.395355981874039
"757","Delta","Burutu",2018,0.470658207721192
"758","Delta","Burutu",2019,0.506043597255773
"759","Delta","Burutu",2020,0.481060280831286
"760","Delta","Burutu",2021,0.419177218628485
"761","Delta","Ethiope East",2018,0.396373030969129
"762","Delta","Ethiope East",2019,0.410233617366208
"763","Delta","Ethiope East",2020,0.392440638690141
"764","Delta","Ethiope East",2021,0.339716521213324
"765","Delta","Ethiope West",2018,0.290482904085042
"766","Delta","Ethiope West",2019,0.322372831007339
"767","Delta","Ethiope West",2020,0.31813702668588
"768","Delta","Ethiope West",2021,0.277398537557964
"769","Delta","Ika North East",2018,0.318162954134417
"770","Delta","Ika North East",2019,0.359167606269554
"771","Delta","Ika North East",2020,0.374347987456858
"772","Delta","Ika North East",2021,0.305090368000174
"773","Delta","Ika South",2018,0.316736531078006
"774","Delta","Ika South",2019,0.353766697662059
"775","Delta","Ika South",2020,0.377108812617256
"776","Delta","Ika South",2021,0.310046847683901
"777","Delta","Isoko North",2018,0.316250314982873
"778","Delta","Isoko North",2019,0.363654784785957
"779","Delta","Isoko North",2020,0.360874727700927
"780","Delta","Isoko North",2021,0.291668503067744
"781","Delta","Isoko South",2018,0.301990816541383
"782","Delta","Isoko South",2019,0.331827393254803
"783","Delta","Isoko South",2020,0.340637557080071
"784","Delta","Isoko South",2021,0.283468868697591
"785","Delta","Ndokwa East",2018,0.330559236405684
"786","Delta","Ndokwa East",2019,0.352386485408976
"787","Delta","Ndokwa East",2020,0.358813018713752
"788","Delta","Ndokwa East",2021,0.290939033992806
"789","Delta","Ndokwa West",2018,0.320214365773305
"790","Delta","Ndokwa West",2019,0.348354665033414
"791","Delta","Ndokwa West",2020,0.351901716208612
"792","Delta","Ndokwa West",2021,0.280985790275007
"793","Delta","Okpe",2018,0.365735667109198
"794","Delta","Okpe",2019,0.398681983427421
"795","Delta","Okpe",2020,0.381783918518665
"796","Delta","Okpe",2021,0.322769406475714
"797","Delta","Oshimili North",2018,0.26285709108801
"798","Delta","Oshimili North",2019,0.28119095776859
"799","Delta","Oshimili North",2020,0.300891763205325
"800","Delta","Oshimili North",2021,0.208042831242362
"801","Delta","Oshimili South",2018,0.194327479978248
"802","Delta","Oshimili South",2019,0.213941093435107
"803","Delta","Oshimili South",2020,0.233496747141364
"804","Delta","Oshimili South",2021,0.167721322146627
"805","Delta","Patani",2018,0.392382243093197
"806","Delta","Patani",2019,0.459537689382976
"807","Delta","Patani",2020,0.442718617304579
"808","Delta","Patani",2021,0.390494298066348
"809","Delta","Sapele",2018,0.284251735368534
"810","Delta","Sapele",2019,0.293217640452344
"811","Delta","Sapele",2020,0.283189363935357
"812","Delta","Sapele",2021,0.241529981827923
"813","Delta","Udu",2018,0.262801061265566
"814","Delta","Udu",2019,0.325538752610127
"815","Delta","Udu",2020,0.315001836886283
"816","Delta","Udu",2021,0.233254281058539
"817","Delta","Ughelli North",2018,0.348425124383896
"818","Delta","Ughelli North",2019,0.370472343710791
"819","Delta","Ughelli North",2020,0.366247076579292
"820","Delta","Ughelli North",2021,0.283252278012838
"821","Delta","Ughelli South",2018,0.376199721253869
"822","Delta","Ughelli South",2019,0.408867502932895
"823","Delta","Ughelli South",2020,0.390037103006449
"824","Delta","Ughelli South",2021,0.332792779164523
"825","Delta","Ukwuani",2018,0.280472042560827
"826","Delta","Ukwuani",2019,0.319661034218327
"827","Delta","Ukwuani",2020,0.333472962222045
"828","Delta","Ukwuani",2021,0.25240216183867
"829","Delta","Uvwie",2018,0.249837761181154
"830","Delta","Uvwie",2019,0.292378276530936
"831","Delta","Uvwie",2020,0.301277328937798
"832","Delta","Uvwie",2021,0.256625857594656
"833","Delta","Warri North",2018,0.382514370958342
"834","Delta","Warri North",2019,0.395880816845334
"835","Delta","Warri North",2020,0.387315466092171
"836","Delta","Warri North",2021,0.368540403895365
"837","Delta","Warri South",2018,0.286732195011588
"838","Delta","Warri South",2019,0.328474151818227
"839","Delta","Warri South",2020,0.322889901685752
"840","Delta","Warri South",2021,0.272132950154208
"841","Delta","Warri South West",2018,0.345746010600413
"842","Delta","Warri South West",2019,0.368172283960127
"843","Delta","Warri South West",2020,0.362079393885603
"844","Delta","Warri South West",2021,0.323091872442476
"845","Ebonyi","Abakaliki",2018,0.359540752222758
"846","Ebonyi","Abakaliki",2019,0.373162806393792
"847","Ebonyi","Abakaliki",2020,0.364358464137349
"848","Ebonyi","Abakaliki",2021,0.2840352474948
"849","Ebonyi","Afikpo North",2018,0.372927577648775
"850","Ebonyi","Afikpo North",2019,0.33839817272331
"851","Ebonyi","Afikpo North",2020,0.351400350292061
"852","Ebonyi","Afikpo North",2021,0.312347650416691
"853","Ebonyi","Afikpo South",2018,0.417575161819724
"854","Ebonyi","Afikpo South",2019,0.4081035509551
"855","Ebonyi","Afikpo South",2020,0.407735667112345
"856","Ebonyi","Afikpo South",2021,0.331047228793671
"857","Ebonyi","Ebonyi",2018,0.346644874606454
"858","Ebonyi","Ebonyi",2019,0.341050495382334
"859","Ebonyi","Ebonyi",2020,0.33784111996573
"860","Ebonyi","Ebonyi",2021,0.229912288736138
"861","Ebonyi","Ezza North",2018,0.37968290485657
"862","Ebonyi","Ezza North",2019,0.408277044087204
"863","Ebonyi","Ezza North",2020,0.410793454904588
"864","Ebonyi","Ezza North",2021,0.312457128511653
"865","Ebonyi","Ezza South",2018,0.420168061437263
"866","Ebonyi","Ezza South",2019,0.409183072320593
"867","Ebonyi","Ezza South",2020,0.414771724640922
"868","Ebonyi","Ezza South",2021,0.311494663772379
"869","Ebonyi","Ikwo",2018,0.371490422723028
"870","Ebonyi","Ikwo",2019,0.404399371866161
"871","Ebonyi","Ikwo",2020,0.402356931213514
"872","Ebonyi","Ikwo",2021,0.351071154772017
"873","Ebonyi","Ishielu",2018,0.420210943841009
"874","Ebonyi","Ishielu",2019,0.4118946165188
"875","Ebonyi","Ishielu",2020,0.418241999789746
"876","Ebonyi","Ishielu",2021,0.302099142335785
"877","Ebonyi","Ivo",2018,0.369357525424062
"878","Ebonyi","Ivo",2019,0.382490139534057
"879","Ebonyi","Ivo",2020,0.384694202539034
"880","Ebonyi","Ivo",2021,0.297987553992895
"881","Ebonyi","Izzi",2018,0.448636480474922
"882","Ebonyi","Izzi",2019,0.4285493881558
"883","Ebonyi","Izzi",2020,0.424925764526258
"884","Ebonyi","Izzi",2021,0.368118014049076
"885","Ebonyi","Ohaozara",2018,0.365140728907872
"886","Ebonyi","Ohaozara",2019,0.390140541345893
"887","Ebonyi","Ohaozara",2020,0.393388738198112
"888","Ebonyi","Ohaozara",2021,0.313677318451559
"889","Ebonyi","Ohaukwu",2018,0.413416476461614
"890","Ebonyi","Ohaukwu",2019,0.415741484996112
"891","Ebonyi","Ohaukwu",2020,0.417890383666796
"892","Ebonyi","Ohaukwu",2021,0.372500321800036
"893","Ebonyi","Onicha",2018,0.362527502710103
"894","Ebonyi","Onicha",2019,0.385781472666467
"895","Ebonyi","Onicha",2020,0.401016976936529
"896","Ebonyi","Onicha",2021,0.31881097393873
"897","Edo","Akoko Edo",2018,0.362645318153909
"898","Edo","Akoko Edo",2019,0.370230355086706
"899","Edo","Akoko Edo",2020,0.400054040059064
"900","Edo","Akoko Edo",2021,0.316786010600565
"901","Edo","Egor",2018,0.239581435985817
"902","Edo","Egor",2019,0.206265920647247
"903","Edo","Egor",2020,0.233640224367534
"904","Edo","Egor",2021,0.178782445069531
"905","Edo","Esan Central",2018,0.351753262548483
"906","Edo","Esan Central",2019,0.362583720043332
"907","Edo","Esan Central",2020,0.387378520412092
"908","Edo","Esan Central",2021,0.314933861516428
"909","Edo","Esan North East",2018,0.310907935810085
"910","Edo","Esan North East",2019,0.326458290210678
"911","Edo","Esan North East",2020,0.354340555828961
"912","Edo","Esan North East",2021,0.272842156350856
"913","Edo","Esan South East",2018,0.354812105361862
"914","Edo","Esan South East",2019,0.385313458568641
"915","Edo","Esan South East",2020,0.404954073294051
"916","Edo","Esan South East",2021,0.327250791334581
"917","Edo","Esan West",2018,0.316779023695163
"918","Edo","Esan West",2019,0.325867098244195
"919","Edo","Esan West",2020,0.347120162034286
"920","Edo","Esan West",2021,0.280706909684593
"921","Edo","Etsako Central",2018,0.377265628899203
"922","Edo","Etsako Central",2019,0.379853688286721
"923","Edo","Etsako Central",2020,0.407494573232316
"924","Edo","Etsako Central",2021,0.322255974208007
"925","Edo","Etsako East",2018,0.371983660535171
"926","Edo","Etsako East",2019,0.38667436630618
"927","Edo","Etsako East",2020,0.411485657672426
"928","Edo","Etsako East",2021,0.325277664216846
"929","Edo","Etsako West",2018,0.292512684590225
"930","Edo","Etsako West",2019,0.336446690824018
"931","Edo","Etsako West",2020,0.370344408580313
"932","Edo","Etsako West",2021,0.28663721325645
"933","Edo","Igueben",2018,0.339053735348477
"934","Edo","Igueben",2019,0.35786317109186
"935","Edo","Igueben",2020,0.382561522523221
"936","Edo","Igueben",2021,0.308145265822796
"937","Edo","Ikpoba Okha",2018,0.272228184451099
"938","Edo","Ikpoba Okha",2019,0.284278820186496
"939","Edo","Ikpoba Okha",2020,0.289761458738795
"940","Edo","Ikpoba Okha",2021,0.255014749081712
"941","Edo","Oredo",2018,0.231970194555395
"942","Edo","Oredo",2019,0.25611459023845
"943","Edo","Oredo",2020,0.268716029188666
"944","Edo","Oredo",2021,0.216345453241506
"945","Edo","Orhionmwon",2018,0.36428758548216
"946","Edo","Orhionmwon",2019,0.389013064926902
"947","Edo","Orhionmwon",2020,0.396987871916439
"948","Edo","Orhionmwon",2021,0.327220894714781
"949","Edo","Ovia North East",2018,0.340619829002235
"950","Edo","Ovia North East",2019,0.379437276335039
"951","Edo","Ovia North East",2020,0.384875119596277
"952","Edo","Ovia North East",2021,0.325477432042665
"953","Edo","Ovia South West",2018,0.406576940116979
"954","Edo","Ovia South West",2019,0.43867359311644
"955","Edo","Ovia South West",2020,0.438329264705391
"956","Edo","Ovia South West",2021,0.395624365797375
"957","Edo","Owan East",2018,0.377155017164333
"958","Edo","Owan East",2019,0.392181328006668
"959","Edo","Owan East",2020,0.417735009765885
"960","Edo","Owan East",2021,0.364653401357303
"961","Edo","Owan West",2018,0.367777431927544
"962","Edo","Owan West",2019,0.396909462846381
"963","Edo","Owan West",2020,0.421016493058547
"964","Edo","Owan West",2021,0.346664764497767
"965","Edo","Uhunmwonde",2018,0.308185667323889
"966","Edo","Uhunmwonde",2019,0.351009147392437
"967","Edo","Uhunmwonde",2020,0.363142511744824
"968","Edo","Uhunmwonde",2021,0.312659501347599
"969","Ekiti","Ado Ekiti",2018,0.248142109761931
"970","Ekiti","Ado Ekiti",2019,0.274849241403596
"971","Ekiti","Ado Ekiti",2020,0.285066869823478
"972","Ekiti","Ado Ekiti",2021,0.226695419261902
"973","Ekiti","Efon Alayee",2018,0.371035860936591
"974","Ekiti","Efon Alayee",2019,0.387935043393824
"975","Ekiti","Efon Alayee",2020,0.395729429892791
"976","Ekiti","Efon Alayee",2021,0.32158373159312
"977","Ekiti","Ekiti East",2018,0.375432783960224
"978","Ekiti","Ekiti East",2019,0.36837397066022
"979","Ekiti","Ekiti East",2020,0.38794346319083
"980","Ekiti","Ekiti East",2021,0.298960690517403
"981","Ekiti","Ekiti South West",2018,0.405406124810914
"982","Ekiti","Ekiti South West",2019,0.405318042574511
"983","Ekiti","Ekiti South West",2020,0.407955411066435
"984","Ekiti","Ekiti South West",2021,0.354257338998933
"985","Ekiti","Ekiti West",2018,0.404045207938213
"986","Ekiti","Ekiti West",2019,0.396365433607783
"987","Ekiti","Ekiti West",2020,0.404606089418998
"988","Ekiti","Ekiti West",2021,0.30931099938665
"989","Ekiti","Emure",2018,0.389948784609268
"990","Ekiti","Emure",2019,0.398166190797152
"991","Ekiti","Emure",2020,0.410406760182556
"992","Ekiti","Emure",2021,0.330999806847762
"993","Ekiti","Aiyekire (Gboyin)",2018,0.400001173376605
"994","Ekiti","Aiyekire (Gboyin)",2019,0.401572800998124
"995","Ekiti","Aiyekire (Gboyin)",2020,0.416103619812871
"996","Ekiti","Aiyekire (Gboyin)",2021,0.333666270115082
"997","Ekiti","Idosi Osi",2018,0.376160921878381
"998","Ekiti","Idosi Osi",2019,0.379781404225507
"999","Ekiti","Idosi Osi",2020,0.393776132441092
"1000","Ekiti","Idosi Osi",2021,0.285197702410473
"1001","Ekiti","Ijero",2018,0.397455057225686
"1002","Ekiti","Ijero",2019,0.401563788244928
"1003","Ekiti","Ijero",2020,0.413852296614965
"1004","Ekiti","Ijero",2021,0.315238980181011
"1005","Ekiti","Ikere",2018,0.362893404316643
"1006","Ekiti","Ikere",2019,0.360348120655474
"1007","Ekiti","Ikere",2020,0.371184892314517
"1008","Ekiti","Ikere",2021,0.303374046771396
"1009","Ekiti","Ikole",2018,0.344189884344582
"1010","Ekiti","Ikole",2019,0.369865196830662
"1011","Ekiti","Ikole",2020,0.389816284169003
"1012","Ekiti","Ikole",2021,0.320608737828593
"1013","Ekiti","Ilejemeje",2018,0.395204846826927
"1014","Ekiti","Ilejemeje",2019,0.397370414605615
"1015","Ekiti","Ilejemeje",2020,0.415698755748818
"1016","Ekiti","Ilejemeje",2021,0.33049231851307
"1017","Ekiti","Irepodun/Ifelodun",2018,0.370599027071978
"1018","Ekiti","Irepodun/Ifelodun",2019,0.377756212043776
"1019","Ekiti","Irepodun/Ifelodun",2020,0.389873449183403
"1020","Ekiti","Irepodun/Ifelodun",2021,0.304661630129014
"1021","Ekiti","Ise/Orun",2018,0.39587419456469
"1022","Ekiti","Ise/Orun",2019,0.383126238678543
"1023","Ekiti","Ise/Orun",2020,0.396198014313445
"1024","Ekiti","Ise/Orun",2021,0.314873673323841
"1025","Ekiti","Moba",2018,0.391482208934759
"1026","Ekiti","Moba",2019,0.387940801269003
"1027","Ekiti","Moba",2020,0.40613155067437
"1028","Ekiti","Moba",2021,0.348465066333845
"1029","Ekiti","Oye",2018,0.386529879136381
"1030","Ekiti","Oye",2019,0.380206042115657
"1031","Ekiti","Oye",2020,0.394174353988756
"1032","Ekiti","Oye",2021,0.305236655814348
"1033","Enugu","Aninri",2018,0.399071669583778
"1034","Enugu","Aninri",2019,0.376820481450538
"1035","Enugu","Aninri",2020,0.365377867862583
"1036","Enugu","Aninri",2021,0.265463324646505
"1037","Enugu","Awgu",2018,0.342046158877932
"1038","Enugu","Awgu",2019,0.354106425160651
"1039","Enugu","Awgu",2020,0.380172396303647
"1040","Enugu","Awgu",2021,0.284706017625123
"1041","Enugu","Enugu East",2018,0.205160870449202
"1042","Enugu","Enugu East",2019,0.223271747651732
"1043","Enugu","Enugu East",2020,0.242834684049013
"1044","Enugu","Enugu East",2021,0.195875953143653
"1045","Enugu","Enugu North",2018,0.189845244354746
"1046","Enugu","Enugu North",2019,0.177021307108207
"1047","Enugu","Enugu North",2020,0.205639581921281
"1048","Enugu","Enugu North",2021,0.165052422477265
"1049","Enugu","Enugu South",2018,0.192786235433271
"1050","Enugu","Enugu South",2019,0.210698190462019
"1051","Enugu","Enugu South",2020,0.240087545265103
"1052","Enugu","Enugu South",2021,0.168501024886845
"1053","Enugu","Ezeagu",2018,0.346543305929601
"1054","Enugu","Ezeagu",2019,0.35714856521457
"1055","Enugu","Ezeagu",2020,0.3820068219934
"1056","Enugu","Ezeagu",2021,0.299403221137922
"1057","Enugu","Igbo Etiti",2018,0.35195553591909
"1058","Enugu","Igbo Etiti",2019,0.361399508096038
"1059","Enugu","Igbo Etiti",2020,0.388899929744624
"1060","Enugu","Igbo Etiti",2021,0.27225694000572
"1061","Enugu","Igbo Eze North",2018,0.408561620584833
"1062","Enugu","Igbo Eze North",2019,0.366026777511189
"1063","Enugu","Igbo Eze North",2020,0.38548696781622
"1064","Enugu","Igbo Eze North",2021,0.297804187716254
"1065","Enugu","Igbo Eze South",2018,0.363725766412302
"1066","Enugu","Igbo Eze South",2019,0.360434003372859
"1067","Enugu","Igbo Eze South",2020,0.383529878425403
"1068","Enugu","Igbo Eze South",2021,0.301597539908351
"1069","Enugu","Isi Uzo",2018,0.379828352356762
"1070","Enugu","Isi Uzo",2019,0.376867680488881
"1071","Enugu","Isi Uzo",2020,0.391286207016743
"1072","Enugu","Isi Uzo",2021,0.335893618591137
"1073","Enugu","Nkanu East",2018,0.396437518892595
"1074","Enugu","Nkanu East",2019,0.38268654659726
"1075","Enugu","Nkanu East",2020,0.398166086994954
"1076","Enugu","Nkanu East",2021,0.333309481377143
"1077","Enugu","Nkanu West",2018,0.327920919760355
"1078","Enugu","Nkanu West",2019,0.320342539603272
"1079","Enugu","Nkanu West",2020,0.345339518584357
"1080","Enugu","Nkanu West",2021,0.267412863598901
"1081","Enugu","Nsukka",2018,0.307161156108675
"1082","Enugu","Nsukka",2019,0.321893844296381
"1083","Enugu","Nsukka",2020,0.347891829093287
"1084","Enugu","Nsukka",2021,0.238862729615196
"1085","Enugu","Oji River",2018,0.322168447708477
"1086","Enugu","Oji River",2019,0.33626825877244
"1087","Enugu","Oji River",2020,0.365239230199941
